Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         597.0 |    19,642,678 | 3290130.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,005.0 |    28,965,379 | 1444557.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,875.0 |    50,340,002 |  59917.9% | 
dram__sectors_write.sum                                                |     225,080.0 |    44,251,448 |  19560.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,678.1 |     180,112.2 |  10632.8% | warp
lts__t_sectors_op_write.sum                                            |     670,884.0 |    67,512,455 |   9963.2% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,489.3 |       7,489.4 |    402.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         999.9 |       2,867.2 |    186.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,936.4 |      20,678.7 |    131.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.10 |         50.77 |    129.7% | %
smsp__inst_executed.sum                                                |    51,108,765 |   105,101,837 |    105.6% | inst
dram__sectors_read.sum                                                 |    92,048,248 |   172,290,032 |     87.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     282,345.9 |     391,613.0 |     38.7% | warp
lts__t_sectors.sum                                                     |   549,913,491 |   719,742,029 |     30.9% | sector
lts__t_sector_hit_rate.pct                                             |         74.37 |         54.51 |    -26.7% | %
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     222,640.6 |     270,798.0 |     21.6% | warp
lts__t_sectors_op_read.sum                                             |   548,820,175 |   651,733,773 |     18.8% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,484,530 |     2,087,187 |    -16.0% | warp
