Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,916,137 | 3358439.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,052.0 |    28,629,847 | 1395116.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,678.0 |    50,177,796 |  59157.2% | 
dram__sectors_write.sum                                                |     236,400.0 |    44,398,488 |  18681.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,267.4 |     186,169.8 |  14589.0% | warp
lts__t_sectors_op_write.sum                                            |     666,647.0 |    67,515,108 |  10027.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,048.7 |       7,783.9 |    642.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         501.1 |       2,997.3 |    498.2% | warp
smsp__inst_executed.sum                                                |    48,454,080 |   105,804,727 |    118.4% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,508.9 |      19,327.5 |    103.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         27.30 |         51.90 |     90.1% | %
dram__sectors_read.sum                                                 |   113,528,440 |   175,317,512 |     54.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     286,656.8 |     401,269.9 |     40.0% | warp
lts__t_sectors.sum                                                     |   509,464,059 |   703,109,550 |     38.0% | sector
lts__t_sectors_op_read.sum                                             |   508,526,620 |   634,976,799 |     24.9% | sector
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     222,582.8 |     268,386.3 |     20.6% | warp
lts__t_sector_hit_rate.pct                                             |         62.87 |         50.29 |    -20.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         59.83 |         71.16 |     18.9% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,485,467 |     2,041,193 |    -17.9% | warp
