Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    19,069,794 | 3188828.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,011.0 |    29,665,405 | 1475056.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,903.0 |    50,210,095 |  59743.0% | 
dram__sectors_write.sum                                                |     230,168.0 |    44,244,808 |  19122.8% | sector
lts__t_sectors_op_write.sum                                            |     672,029.0 |    67,512,020 |   9946.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,087.3 |     180,326.1 |   8539.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,065.5 |       7,287.7 |    584.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         651.5 |       2,710.2 |    316.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,822.5 |      20,720.1 |    134.9% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.14 |         50.86 |    129.7% | %
smsp__inst_executed.sum                                                |    48,651,546 |   104,140,743 |    114.1% | inst
dram__sectors_read.sum                                                 |    92,067,656 |   173,171,216 |     88.1% | sector
smsp__warps_issue_stalled_wait.avg                                     |     278,862.3 |     388,013.1 |     39.1% | warp
lts__t_sectors.sum                                                     |   525,905,634 |   705,601,146 |     34.2% | sector
lts__t_sector_hit_rate.pct                                             |         72.90 |         53.10 |    -27.2% | %
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sectors_op_read.sum                                             |   524,802,205 |   637,342,593 |     21.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,229.1 |     270,898.8 |     21.4% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         61.76 |         72.37 |     17.2% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,493,190 |     2,094,949 |    -16.0% | warp
