Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,079,042 | 7601762.1% | 
dram__sectors_write.sum                                                |     102,592.0 |   176,393,648 | 171837.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,063.0 |    49,702,655 |  15878.3% | 
lts__t_sectors_op_write.sum                                            |     2,077,322 |   269,436,368 |  12870.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         680.5 |       8,028.0 |   1079.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.04 |         30.62 |    657.9% | %
smsp__warps_issue_stalled_not_selected.avg                             |       1,715.2 |      12,818.0 |    647.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,745.6 |     113,371.4 |    159.2% | warp
smsp__inst_executed.sum                                                |    80,273,525 |   177,362,237 |    120.9% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     289,594.2 |     498,414.2 |     72.1% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.39 |         56.72 |     60.3% | %
smsp__warps_issue_stalled_wait.avg                                     |     430,992.6 |     688,436.4 |     59.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      69,145.2 |     108,074.4 |     56.3% | warp
lts__t_sectors.sum                                                     |   495,737,760 |   763,941,215 |     54.1% | sector
lts__t_sector_hit_rate.pct                                             |         91.02 |         59.14 |    -35.0% | %
smsp__cycles_active.avg                                                |     2,533,904 |     2,965,426 |     17.0% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.78 |         60.59 |    -14.4% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,669,529 |     2,495,188 |     -6.5% | warp
