Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,861.0 |    29,777,280 | 1599968.8% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       2,006.4 |  18139.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,818.0 |     132,637.5 |    934.8% | warp
smsp__inst_executed.sum                                                |   177,362,237 |   987,560,197 |    456.8% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       8,028.0 |      30,933.0 |    285.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     113,371.4 |     374,776.4 |    230.6% | warp
dram__sectors_read.sum                                                 |    22,392,536 |    47,906,472 |    113.9% | sector
dram__bytes_read.sum                                                   |         716.6 |          1.53 |    -99.8% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     688,436.4 |     1,186,199 |     72.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,702,655 |    80,265,789 |     61.5% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,495,188 |     1,136,629 |    -54.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     108,074.4 |     145,535.4 |     34.7% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         65.32 |         46.78 |    -28.4% | %
smsp__cycles_active.avg                                                |     2,965,426 |     3,740,575 |     26.1% | cycle
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         56.72 |         42.89 |    -24.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         60.59 |         45.85 |    -24.3% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         49.87 |         39.54 |    -20.7% | %
smsp__warps_issue_stalled_barrier.avg                                  |     498,414.2 |     556,824.0 |     11.7% | warp
lts__t_sectors_op_read.sum                                             |   493,989,500 |   541,482,403 |      9.6% | sector
lts__t_sectors.sum                                                     |   763,941,215 |   811,437,218 |      6.2% | sector
