Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     1,294,864 |    -40.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |      97,391.0 |    -40.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,613.6 |     18.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,622.5 |     14.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,405,698 |    21,900,472 |     12.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    23,561,075 |    -11.1% | 
smsp__warps_issue_stalled_barrier.avg                                  |     275,397.4 |     248,933.9 |     -9.6% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   187,569,696 |     -8.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      20,766.5 |     -5.1% | warp
