Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    21,695,246 | 3646159.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,026.0 |    25,385,604 | 1252891.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     175,161.0 |    48,557,639 |  27621.7% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |         785.1 |     175,259.3 |  22224.0% | warp
dram__sectors_write.sum                                                |     702,064.0 |    45,415,712 |   6368.9% | sector
lts__t_sectors_op_write.sum                                            |    15,559,497 |    92,808,627 |    496.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         877.0 |       3,714.6 |    323.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       2,167.7 |       8,940.5 |    312.4% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         66.98 |    279.1% | warp
smsp__inst_executed.sum                                                |    51,880,488 |   113,120,320 |    118.0% | inst
dram__bytes_write.sum                                                  |         22.47 |          1.45 |    -93.5% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      10,267.6 |      17,940.9 |     74.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.99 |         51.64 |     51.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     293,632.0 |     418,771.0 |     42.6% | warp
lts__t_sectors.sum                                                     |   587,389,885 |   772,548,574 |     31.5% | sector
dram__sectors_read.sum                                                 |   141,307,824 |   179,831,752 |     27.3% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,599.7 |     270,034.0 |     22.4% | warp
lts__t_sectors_op_read.sum                                             |   571,607,736 |   679,219,310 |     18.8% | sector
launch__registers_per_thread                                           |         99.00 |         117.0 |     18.2% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,467,383 |     2,077,218 |    -15.8% | warp
