Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         604.0 |    17,838,161 | 2953237.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,070.0 |    30,452,754 | 1471047.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,592.0 |    49,596,662 |  57845.4% | 
dram__sectors_write.sum                                                |     212,896.0 |    44,366,336 |  20739.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,095.9 |     178,709.4 |  16206.8% | warp
lts__t_sectors_op_write.sum                                            |     667,531.0 |    67,504,661 |  10012.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         888.2 |       7,133.2 |    703.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         405.8 |       2,530.7 |    523.6% | warp
smsp__inst_executed.sum                                                |    46,700,270 |   103,214,653 |    121.0% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      10,433.9 |      19,668.3 |     88.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         26.69 |         49.55 |     85.7% | %
dram__sectors_read.sum                                                 |   111,153,168 |   165,348,208 |     48.8% | sector
lts__t_sectors.sum                                                     |   468,494,306 |   676,045,280 |     44.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     277,184.5 |     386,505.2 |     39.4% | warp
lts__t_sectors_op_read.sum                                             |   467,570,117 |   607,933,568 |     30.0% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.30 |         67.69 |     24.7% | %
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     223,389.1 |     267,257.8 |     19.6% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,495,532 |     2,063,617 |    -17.3% | warp
