Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       8,853.4 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     220,242.2 |    137.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         597.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       1,836.0 |    -99.6% | 
dram__sectors_write.sum                                                |    43,734,200 |     202,200.0 |    -99.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |     104,139.0 |    -99.5% | 
lts__t_sectors_op_write.sum                                            |    66,843,374 |     419,405.0 |    -99.4% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         19.12 |    -99.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         393.1 |    -98.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     273,570.6 |     94.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         37.91 |    -93.4% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    47,847,095 |    -66.2% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |      10,588.9 |    -65.3% | warp
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,189,752 |   123,927,680 |     38.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,424,256 |     1,589,187 |    -34.4% | warp
lts__t_sectors.sum                                                     |   631,812,727 |   533,569,656 |    -15.5% | sector
lts__t_sectors_op_read.sum                                             |   564,719,276 |   532,904,239 |     -5.6% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,295 |     -5.3% | cycle
