Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    16,616,603 | 2806758.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,445.0 |    17,805,852 |  20497.9% | 
dram__sectors_write.sum                                                |     380,960.0 |    44,438,192 |  11564.8% | sector
lts__t_sectors_op_write.sum                                            |     669,633.0 |    67,501,324 |   9980.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         844.9 |      26,135.3 |   2993.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         375.0 |       2,495.9 |    565.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         640.3 |       4,245.1 |    562.9% | warp
dram__bytes_write.sum                                                  |         12.19 |          1.42 |    -88.4% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,636.1 |      21,286.8 |     82.9% | warp
smsp__inst_executed.sum                                                |    45,452,081 |    71,778,430 |     57.9% | inst
launch__registers_per_thread                                           |         128.0 |         187.0 |     46.1% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     269,935.1 |     338,406.9 |     25.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,219.2 |     280,835.2 |     25.3% | warp
dram__sectors_read.sum                                                 |   163,414,168 |   132,475,328 |    -18.9% | sector
lts__t_sectors.sum                                                     |   622,161,394 |   690,033,533 |     10.9% | sector
