Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,808.0 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     269,225.0 |    773.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.71 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,105.1 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,872.7 |    -64.0% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   188,507,736 |     40.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     184,187.1 |     36.2% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   106,073,788 |    -35.0% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         54.51 |     33.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    27,913,801 |    -26.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,050,693 |    -25.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,493,274 |    -18.0% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,916.0 |     13.7% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   645,690,525 |      6.4% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   713,742,747 |      5.9% | sector
