Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    16,184,117 | 2715355.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,468.0 |    17,373,620 |  16372.9% | 
dram__sectors_write.sum                                                |     318,624.0 |    44,094,024 |  13738.9% | sector
lts__t_sectors_op_write.sum                                            |     670,573.0 |    67,511,198 |   9967.7% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         592.8 |       2,285.9 |    285.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,481.5 |       4,177.1 |    182.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,983.5 |      19,929.9 |    121.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,162.1 |      30,711.4 |    116.9% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.88 |         17.65 |    -57.9% | warp
smsp__inst_executed.sum                                                |    51,601,542 |    74,371,706 |     44.1% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,338.5 |     277,774.2 |     26.1% | warp
dram__sectors_read.sum                                                 |   128,236,296 |    96,029,808 |    -25.1% | sector
lts__t_sectors.sum                                                     |   566,002,461 |   681,899,623 |     20.5% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,163.1 |     349,150.7 |     19.9% | warp
lts__t_sectors_op_read.sum                                             |   565,111,876 |   613,950,397 |      8.6% | sector
