Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,223.8 |    949.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         80.42 |    -63.9% | warp
dram__sectors_write.sum                                                |     380,752.0 |     169,592.0 |    -55.5% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |     408,815.0 |    -39.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,588,586 |    -36.6% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   112,205,000 |    -31.9% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         38.67 |         26.93 |    -30.4% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,117.4 |    -21.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,276.0 |     20.7% | 
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         448.0 |    -19.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
lts__t_sectors.sum                                                     |   568,755,714 |   504,263,499 |    -11.3% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   503,591,793 |    -11.3% | sector
smsp__inst_executed.sum                                                |    44,417,217 |    47,720,818 |      7.4% | inst
