Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,229,881 | 7640082.6% | 
dram__sectors_write.sum                                                |     107,944.0 |   176,340,808 | 163263.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         459.6 |     105,781.5 |  22914.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,065.0 |    49,822,357 |  15916.7% | 
lts__t_sectors_op_write.sum                                            |     2,126,243 |   269,429,284 |  12571.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         258.8 |       4,991.9 |   1829.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,416.7 |      11,749.1 |    729.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.11 |         29.39 |    615.1% | %
smsp__inst_executed.sum                                                |    62,643,097 |   165,984,947 |    165.0% | inst
launch__registers_per_thread                                           |         75.00 |         148.0 |     97.3% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     371,022.9 |     630,052.6 |     69.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     298,980.2 |     478,594.3 |     60.1% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.88 |         54.66 |     52.3% | %
lts__t_sectors.sum                                                     |   516,558,255 |   755,031,363 |     46.2% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      81,440.0 |     114,312.8 |     40.4% | warp
lts__t_sector_hit_rate.pct                                             |         91.60 |         58.64 |    -36.0% | %
smsp__cycles_active.avg                                                |     2,502,954 |     3,097,436 |     23.8% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.75 |         58.26 |    -18.8% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.22 |         62.81 |    -14.2% | %
lts__t_sectors_op_read.sum                                             |   514,331,960 |   485,170,152 |     -5.7% | sector
