Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |          0.00 |       4,846.8 |      inf% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    46,141,061 | 7793998.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,554.0 |    24,018,468 | 1545490.0% | 
dram__sectors_write.sum                                                |     102,832.0 |   176,603,888 | 171640.2% | sector
lts__t_sectors_op_write.sum                                            |     1,050,734 |   268,464,058 |  25450.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     309,849.0 |    73,687,128 |  23681.6% | 
smsp__inst_executed.sum                                                |    65,882,898 |   950,367,214 |   1342.5% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,259.1 |     338,036.2 |   1017.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      57,780.1 |     464,698.2 |    704.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.05 |         16.29 |    302.2% | %
smsp__warps_issue_stalled_wait.avg                                     |     358,032.5 |     1,044,532 |    191.7% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     285,676.3 |     764,504.2 |    167.6% | warp
smsp__cycles_active.avg                                                |     2,488,207 |     5,967,116 |    139.8% | cycle
dram__bytes_read.sum                                                   |         715.3 |          1.42 |    -99.8% | Mbyte
dram__sectors_read.sum                                                 |    22,353,352 |    44,341,584 |     98.4% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         21.74 |     97.6% | warp
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.00 |         28.71 |    -59.6% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.43 |         29.50 |    -59.3% | %
lts__t_sectors.sum                                                     |   518,120,351 |   803,015,640 |     55.0% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         50.11 |         24.90 |    -50.3% | %
launch__registers_per_thread                                           |         77.00 |         115.0 |     49.4% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.23 |         57.28 |    -37.2% | %
