Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    16,349,521 | 2747718.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |    17,554,377 |  20212.9% | 
dram__sectors_write.sum                                                |     380,752.0 |    44,414,784 |  11565.0% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |    67,499,961 |   9892.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      26,174.6 |   2586.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |       2,545.5 |   1043.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       4,331.9 |    676.7% | warp
dram__bytes_write.sum                                                  |         12.18 |          1.42 |    -88.3% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |      21,231.8 |     82.5% | warp
launch__registers_per_thread                                           |         99.00 |         163.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    44,417,217 |    70,739,438 |     59.3% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     338,297.9 |     25.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,134.5 |     280,339.2 |     25.1% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   129,563,024 |    -21.4% | sector
lts__t_sectors.sum                                                     |   568,755,714 |   686,231,162 |     20.7% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   618,178,581 |      8.9% | sector
