Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    45,078,475 | 7576114.3% | 
dram__sectors_write.sum                                                |     105,176.0 |   176,496,576 | 167710.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,063.0 |    49,729,554 |  15887.0% | 
lts__t_sectors_op_write.sum                                            |     2,095,859 |   269,425,129 |  12755.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         536.7 |       7,353.3 |   1270.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.05 |         29.90 |    638.3% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,124.4 |      12,209.7 |    474.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,740.8 |     117,985.6 |    169.7% | warp
smsp__inst_executed.sum                                                |    79,178,324 |   176,182,013 |    122.5% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      62,007.1 |     107,463.6 |     73.3% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     290,245.3 |     498,973.7 |     71.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     424,613.1 |     679,012.3 |     59.9% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.39 |         54.81 |     54.9% | %
lts__t_sectors.sum                                                     |   494,028,813 |   763,352,604 |     54.5% | sector
lts__t_sector_hit_rate.pct                                             |         90.57 |         58.47 |    -35.4% | %
smsp__cycles_active.avg                                                |     2,530,144 |     2,977,095 |     17.7% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.77 |         58.53 |    -17.3% | %
dram__bytes_read.sum                                                   |         716.3 |         785.3 |      9.6% | Mbyte
dram__sectors_read.sum                                                 |    22,383,480 |    24,540,848 |      9.6% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,675,137 |     2,522,646 |     -5.7% | warp
