Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      13,625.0 |   1298.4% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         96.68 |    447.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,460.8 |    161.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         568.6 |    155.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     105,680.0 |     22.3% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,352.6 |    -19.6% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   134,367,552 |    -18.5% | sector
smsp__inst_executed.sum                                                |    44,417,217 |    51,426,983 |     15.8% | inst
dram__sectors_write.sum                                                |     380,752.0 |     336,600.0 |    -11.6% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,392.0 |      8.0% | warp
