Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,702.0 |    23,477,161 | 1379286.7% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,286.8 |      96,378.1 |    253.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    16,941,609 |    46,289,160 |    173.2% | 
smsp__warps_issue_stalled_not_selected.avg                             |       3,041.1 |       7,634.8 |    151.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,367.0 |       2,603.4 |     90.4% | warp
dram__sectors_read.sum                                                 |   109,258,032 |   191,811,264 |     75.6% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.81 |         54.49 |     52.2% | %
smsp__inst_executed.sum                                                |    68,109,224 |    99,534,789 |     46.1% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,166,082 |    21,801,363 |     34.9% | 
launch__registers_per_thread                                           |         163.0 |         119.0 |    -27.0% | register/thread
lts__t_sector_hit_rate.pct                                             |         61.18 |         48.50 |    -20.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     315,189.2 |     372,810.3 |     18.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,506,726 |     1,298,001 |    -13.9% | warp
lts__t_sectors_op_read.sum                                             |   613,942,394 |   676,604,658 |     10.2% | sector
lts__t_sectors.sum                                                     |   681,612,518 |   744,276,770 |      9.2% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      19,520.1 |      21,039.3 |      7.8% | warp
