Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    50,114,617 | 8450931.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,875.0 |    27,420,057 | 1462303.0% | 
dram__sectors_write.sum                                                |     113,504.0 |   176,635,184 | 155520.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         967.8 |     387,751.5 |  39965.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,253.0 |    82,553,378 |  26422.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         262.6 |      34,317.4 |  12966.8% | warp
lts__t_sectors_op_write.sum                                            |     2,093,181 |   269,539,491 |  12777.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,444.1 |     128,612.2 |   8805.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         336.2 |   2956.5% | warp
smsp__inst_executed.sum                                                |    55,779,498 |   973,602,513 |   1645.4% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.88 |         29.79 |    510.5% | %
smsp__warps_issue_stalled_wait.avg                                     |     343,687.8 |     1,045,109 |    204.1% | warp
dram__sectors_read.sum                                                 |    27,530,904 |    75,247,936 |    173.3% | sector
dram__bytes_read.sum                                                   |         881.0 |          2.41 |    -99.7% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     304,107.4 |     541,726.0 |     78.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,818,441 |     1,212,677 |    -57.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      87,958.5 |     134,184.7 |     52.6% | warp
lts__t_sectors.sum                                                     |   551,691,690 |   838,392,348 |     52.0% | sector
smsp__cycles_active.avg                                                |     2,518,978 |     3,635,847 |     44.3% | cycle
lts__t_sector_hit_rate.pct                                             |         90.21 |         54.31 |    -39.8% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         71.00 |         47.23 |    -33.5% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         69.58 |         46.30 |    -33.5% | %
launch__registers_per_thread                                           |         86.00 |         111.0 |     29.1% | register/thread
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         52.03 |         40.42 |    -22.3% | %
