Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,556.1 |    983.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         37.79 |    -83.0% | warp
lts__t_sectors_op_write.sum                                            |     675,530.0 |     401,082.0 |    -40.6% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,589,253 |    -36.6% | warp
dram__sectors_write.sum                                                |     380,752.0 |     253,328.0 |    -33.5% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         392.7 |    -29.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       8,825.2 |    -24.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,056.0 |     20.4% | 
dram__sectors_read.sum                                                 |   164,774,520 |   133,881,744 |    -18.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,845,692 |      7.7% | inst
