Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         526.7 |      30,311.1 |   5654.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         185.6 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,398.1 |          0.00 |   -100.0% | warp
lts__t_sectors_op_write.sum                                            |     2,128,541 |     1,065,096 |    -50.0% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,809,838 |     1,523,169 |    -45.8% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      87,827.9 |      66,216.4 |    -24.6% | warp
smsp__inst_executed.sum                                                |    54,982,232 |    66,133,812 |     20.3% | inst
dram__sectors_read.sum                                                 |    27,590,704 |    22,364,928 |    -18.9% | sector
dram__bytes_read.sum                                                   |         882.9 |         715.7 |    -18.9% | Mbyte
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,907.0 |       1,554.0 |    -18.5% | 
dram__sectors_write.sum                                                |     119,992.0 |     108,424.0 |     -9.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     303,363.0 |     286,590.1 |     -5.5% | warp
