Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,926.0 |    29,470,081 | 1530018.4% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         981.5 |   8822.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      13,132.5 |     123,553.6 |    840.8% | warp
smsp__inst_executed.sum                                                |   176,123,658 |   986,348,886 |    460.0% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,207.1 |      34,144.1 |    373.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     118,145.3 |     423,393.5 |    258.4% | warp
dram__bytes_read.sum                                                   |         826.2 |          1.48 |    -99.8% | Mbyte
dram__sectors_read.sum                                                 |    25,820,272 |    46,308,272 |     79.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     677,283.6 |     1,169,041 |     72.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,675,958 |    80,139,912 |     61.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,512,841 |     1,156,102 |    -54.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     114,398.6 |     145,757.1 |     27.4% | warp
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
smsp__cycles_active.avg                                                |     2,981,207 |     3,740,243 |     25.5% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         61.45 |         46.71 |    -24.0% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         53.53 |         42.84 |    -20.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         57.13 |         45.79 |    -19.8% | %
lts__t_sectors_op_read.sum                                             |   496,261,311 |   547,820,130 |     10.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     511,944.2 |     554,550.4 |      8.3% | warp
lts__t_sectors.sum                                                     |   766,284,611 |   817,817,547 |      6.7% | sector
