Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,241,554 | 7629167.1% | 
dram__sectors_write.sum                                                |     105,088.0 |   176,344,800 | 167706.8% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         469.0 |     110,655.0 |  23491.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,036.0 |    49,854,120 |  15928.4% | 
lts__t_sectors_op_write.sum                                            |     2,065,658 |   269,473,997 |  12945.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         249.8 |       4,521.7 |   1709.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,242.3 |      11,295.2 |    809.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.12 |         29.48 |    615.5% | %
smsp__inst_executed.sum                                                |    55,382,232 |   163,826,717 |    195.8% | inst
launch__registers_per_thread                                           |         75.00 |         148.0 |     97.3% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     349,480.8 |     620,241.3 |     77.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     301,719.2 |     480,332.5 |     59.2% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.96 |         54.55 |     51.7% | %
lts__t_sectors.sum                                                     |   511,726,110 |   751,506,517 |     46.9% | sector
lts__t_sector_hit_rate.pct                                             |         90.99 |         59.04 |    -35.1% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      85,590.7 |     113,353.2 |     32.4% | warp
smsp__cycles_active.avg                                                |     2,499,499 |     3,088,131 |     23.6% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.91 |         58.14 |    -19.1% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.39 |         62.65 |    -14.6% | %
lts__t_sectors_op_read.sum                                             |   509,562,980 |   481,591,648 |     -5.5% | sector
