Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,626.4 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     268,715.2 |    772.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.67 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,137.2 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,850.2 |    -64.1% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     185,127.5 |     36.9% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   106,100,164 |    -34.9% | inst
dram__sectors_read.sum                                                 |   133,747,408 |   178,943,008 |     33.8% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         52.62 |     28.3% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,043,640 |    -25.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,495,485 |    -24.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,626,216 |    -17.8% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,881.7 |     12.3% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   643,762,182 |      6.1% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   711,863,970 |      5.6% | sector
