Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       9,216.2 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     220,230.4 |    137.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         595.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       1,836.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |     104,126.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     232,368.0 |    -99.5% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     401,853.0 |    -99.4% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         19.33 |    -99.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         392.1 |    -98.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     273,545.0 |     94.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         37.17 |    -93.6% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    47,837,368 |    -66.2% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |      10,480.9 |    -65.7% | warp
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,189,752 |   131,726,360 |     47.7% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,424,256 |     1,589,052 |    -34.5% | warp
lts__t_sectors.sum                                                     |   631,812,727 |   559,811,047 |    -11.4% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,404 |     -5.3% | cycle
