Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         597.0 |    15,798,651 | 2646240.2% | 
dram__sectors_write.sum                                                |     202,200.0 |    44,066,896 |  21693.7% | sector
lts__t_sectors_op_write.sum                                            |     419,405.0 |    67,237,376 |  15931.6% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,139.0 |    16,565,028 |  15806.7% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         37.91 |       1,343.0 |   3442.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         393.1 |       3,003.3 |    664.0% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,588.9 |      27,114.7 |    156.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,853.4 |      19,343.0 |    118.5% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,847,095 |    68,103,347 |     42.3% | inst
lts__t_sectors.sum                                                     |   533,569,656 |   649,104,215 |     21.7% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,570.6 |     315,224.2 |     15.2% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     220,242.2 |     243,956.2 |     10.8% | warp
lts__t_sectors_op_read.sum                                             |   532,904,239 |   581,403,826 |      9.1% | sector
dram__sectors_read.sum                                                 |   123,927,680 |   114,009,304 |     -8.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,589,187 |     1,507,343 |     -5.2% | warp
