Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       8,708.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     220,341.7 |    137.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     291,185.5 |    106.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         592.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,002.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |     105,694.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     272,904.0 |    -99.4% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     670,151.0 |    -99.0% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         41.84 |    -98.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |       1,483.0 |    -94.2% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    51,603,468 |    -63.6% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |      14,223.8 |    -53.4% | warp
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,189,752 |   124,853,536 |     40.0% | sector
lts__t_sectors.sum                                                     |   631,812,727 |   528,734,283 |    -16.3% | sector
lts__t_sectors_op_read.sum                                             |   564,719,276 |   527,822,765 |     -6.5% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,294 |     -5.3% | cycle
