Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__bytes_read.sum                                                   |          1.31 |         717.5 |  54673.3% | Gbyte
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,476.8 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,148.6 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,965,326 |     1,213,643 |    -59.1% | warp
dram__sectors_read.sum                                                 |    40,825,840 |    22,422,664 |    -45.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,242,230 |    63,537,622 |     40.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,896,249 |    66,247,581 |     32.8% | 
smsp__warps_issue_stalled_barrier.avg                                  |     492,199.9 |     349,107.0 |    -29.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     129,827.1 |      92,990.6 |    -28.4% | warp
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         53.44 |         66.09 |     23.7% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         50.24 |         61.62 |     22.7% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         57.45 |         69.59 |     21.1% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,857.0 |       1,554.0 |    -16.3% | 
smsp__cycles_active.avg                                                |     3,209,261 |     2,750,501 |    -14.3% | cycle
smsp__warps_issue_stalled_wait.avg                                     |     626,354.2 |     541,897.2 |    -13.5% | warp
smsp__inst_executed.sum                                                |   161,505,556 |   152,293,281 |     -5.7% | inst
