Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      14,230.3 |   1360.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         591.7 |    165.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,481.8 |    165.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         40.84 |    131.1% | warp
dram__sectors_write.sum                                                |     380,752.0 |     281,944.0 |    -26.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       8,649.5 |    -25.6% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   123,884,808 |    -24.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     105,500.0 |     22.1% | 
smsp__inst_executed.sum                                                |    44,417,217 |    51,599,149 |     16.2% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,203.6 |      8.0% | warp
