Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    19,355,175 | 3236551.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,003.0 |    29,070,155 | 1451230.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     106,100.0 |    49,950,757 |  46978.9% | 
dram__sectors_write.sum                                                |     217,512.0 |    44,374,728 |  20301.0% | sector
lts__t_sectors_op_write.sum                                            |     663,275.0 |    67,505,898 |  10077.7% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,763.2 |     187,015.4 |   1258.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,461.3 |       7,834.0 |    436.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         568.5 |       2,879.9 |    406.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,951.0 |      19,023.4 |    112.5% | warp
smsp__inst_executed.sum                                                |    51,428,947 |   106,069,926 |    106.2% | inst
smsp__warps_issue_stalled_mio_throttle.avg                             |         95.21 |         17.69 |    -81.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         28.70 |         50.66 |     76.5% | %
dram__sectors_read.sum                                                 |   119,570,784 |   170,786,024 |     42.8% | sector
lts__t_sectors.sum                                                     |   477,545,028 |   677,024,573 |     41.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,403.8 |     401,051.6 |     37.6% | warp
lts__t_sectors_op_read.sum                                             |   476,640,085 |   608,915,055 |     27.8% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         55.02 |         67.78 |     23.2% | %
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     220,328.7 |     268,059.2 |     21.7% | warp
lts__t_sector_hit_rate.pct                                             |         61.08 |         49.96 |    -18.2% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,453,863 |     2,031,137 |    -17.2% | warp
