Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     1,281,943 |    -41.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |      98,562.4 |    -39.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,646.7 |     20.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,405,698 |    22,339,459 |     15.1% | 
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,622.9 |     14.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    23,735,802 |    -10.4% | 
smsp__warps_issue_stalled_barrier.avg                                  |     275,397.4 |     248,277.7 |     -9.8% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   186,468,552 |     -8.5% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      20,553.9 |     -6.1% | warp
lts__t_sectors_op_read.sum                                             |   683,136,890 |   648,072,520 |     -5.1% | sector
