Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    27,707,968 | 1386685.2% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,711.4 |     180,851.6 |    488.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,373,620 |    48,761,635 |    180.7% | 
dram__sectors_read.sum                                                 |    96,029,808 |   185,474,608 |     93.1% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,177.1 |       7,933.2 |     89.9% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         32.78 |         53.45 |     63.1% | %
smsp__inst_executed.sum                                                |    74,371,706 |   106,127,658 |     42.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,285.9 |       2,959.3 |     29.5% | warp
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,184,117 |    20,230,488 |     25.0% | 
lts__t_sector_hit_rate.pct                                             |         63.53 |         50.36 |    -20.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,150.7 |     401,284.0 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,374,436 |     2,068,280 |    -12.9% | warp
lts__t_sectors_op_read.sum                                             |   613,950,397 |   672,883,904 |      9.6% | sector
lts__t_sectors.sum                                                     |   681,899,623 |   740,944,667 |      8.7% | sector
