Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,059,148 | 7598407.3% | 
dram__sectors_write.sum                                                |     104,304.0 |   176,403,392 | 169024.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,055.0 |    49,652,010 |  15862.5% | 
lts__t_sectors_op_write.sum                                            |     2,110,244 |   269,448,059 |  12668.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         886.0 |       7,708.6 |    770.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.07 |         30.98 |    661.2% | %
smsp__warps_issue_stalled_not_selected.avg                             |       1,984.3 |      13,161.3 |    563.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      37,012.2 |     117,769.4 |    218.2% | warp
smsp__inst_executed.sum                                                |    76,954,545 |   175,777,195 |    128.4% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     286,799.9 |     516,222.8 |     80.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      60,627.1 |     103,873.2 |     71.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     418,012.3 |     677,365.8 |     62.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         27.49 |         11.00 |    -60.0% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.63 |         56.65 |     59.0% | %
lts__t_sectors.sum                                                     |   503,088,986 |   766,338,130 |     52.3% | sector
lts__t_sector_hit_rate.pct                                             |         90.53 |         59.39 |    -34.4% | %
smsp__cycles_active.avg                                                |     2,494,070 |     2,950,463 |     18.3% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.27 |         60.56 |    -15.0% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,641,205 |     2,440,904 |     -7.6% | warp
