Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    15,809,459 | 2665913.3% | 
dram__sectors_write.sum                                                |     254,464.0 |    44,079,048 |  17222.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     106,045.0 |    16,949,386 |  15883.2% | 
lts__t_sectors_op_write.sum                                            |     667,179.0 |    67,493,910 |  10016.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         567.9 |       2,351.8 |    314.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,459.6 |       4,214.2 |    188.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,625.5 |      30,515.2 |    124.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,215.0 |      20,421.1 |    121.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         96.37 |         17.67 |    -81.7% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__inst_executed.sum                                                |    51,434,405 |    74,350,754 |     44.6% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,324.1 |     277,864.3 |     26.1% | warp
lts__t_sectors.sum                                                     |   510,255,554 |   631,207,726 |     23.7% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,395.7 |     349,214.8 |     19.8% | warp
dram__sectors_read.sum                                                 |   121,699,288 |   105,146,224 |    -13.6% | sector
lts__t_sectors_op_read.sum                                             |   509,328,217 |   563,251,762 |     10.6% | sector
