Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    62,452,756 | 10531562.1% | 
dram__sectors_write.sum                                                |     111,712.0 |   176,490,176 | 157886.8% | sector
lts__t_sectors_op_write.sum                                            |     1,078,976 |   268,407,194 |  24776.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     309,836.0 |    65,061,825 |  20898.8% | 
sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed        |          1.27 |         11.61 |    814.2% | %
sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed       |          1.27 |         11.61 |    814.2% | %
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.03 |         32.22 |    699.5% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,315.8 |     104,050.4 |    243.2% | warp
smsp__inst_executed.sum                                                |    65,767,033 |   152,218,741 |    131.5% | inst
launch__registers_per_thread                                           |         78.00 |         153.0 |     96.2% | register/thread
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.28 |         58.45 |     65.7% | %
lts__t_sectors.sum                                                     |   511,310,006 |   778,413,082 |     52.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     362,627.8 |     542,173.1 |     49.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      67,931.6 |      95,991.6 |     41.3% | warp
lts__t_sector_hit_rate.pct                                             |         91.16 |         59.23 |    -35.0% | %
smsp__warps_issue_stalled_barrier.avg                                  |     288,295.0 |     352,900.1 |     22.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,533,714 |     1,236,765 |    -19.4% | warp
smsp__cycles_active.avg                                                |     2,516,464 |     2,744,497 |      9.1% | cycle
dram__sectors_read.sum                                                 |    22,354,624 |    23,625,352 |      5.7% | sector
dram__bytes_read.sum                                                   |         715.4 |         756.0 |      5.7% | Mbyte
