Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,050,405 | 7609765.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,882.0 |    28,931,411 | 1537169.4% | 
dram__sectors_write.sum                                                |     107,944.0 |   176,627,992 | 163529.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         459.6 |     383,692.5 |  83378.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,065.0 |    79,300,107 |  25393.1% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         258.8 |      42,191.8 |  16205.4% | warp
lts__t_sectors_op_write.sum                                            |     2,126,243 |   269,526,665 |  12576.2% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,416.7 |     116,719.5 |   8138.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         538.7 |   4797.0% | warp
smsp__inst_executed.sum                                                |    62,643,097 |   976,282,476 |   1458.5% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.11 |         26.47 |    544.0% | %
smsp__warps_issue_stalled_wait.avg                                     |     371,022.9 |     1,122,304 |    202.5% | warp
dram__sectors_read.sum                                                 |    22,364,616 |    45,028,672 |    101.3% | sector
dram__bytes_read.sum                                                   |         715.7 |          1.44 |    -99.8% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     298,980.2 |     546,847.7 |     82.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      81,440.0 |     143,571.6 |     76.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,762,788 |     1,170,619 |    -57.6% | warp
lts__t_sectors.sum                                                     |   516,558,255 |   796,651,391 |     54.2% | sector
smsp__cycles_active.avg                                                |     2,502,954 |     3,674,339 |     46.8% | cycle
launch__registers_per_thread                                           |         75.00 |         110.0 |     46.7% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.60 |         57.59 |    -37.1% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.22 |         47.82 |    -34.7% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.75 |         46.88 |    -34.7% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         50.62 |         39.93 |    -21.1% | %
