Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,974.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     269,031.7 |    773.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.71 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,096.1 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,895.5 |    -63.9% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     185,935.2 |     37.5% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   106,091,055 |    -34.9% | inst
dram__sectors_read.sum                                                 |   133,747,408 |   178,169,344 |     33.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         52.42 |     27.9% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,046,614 |    -25.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,309,947 |    -25.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,911,033 |    -17.4% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,905.0 |     13.2% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   661,070,515 |      9.0% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   729,126,266 |      8.2% | sector
