Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         604.0 |    15,288,838 | 2531164.6% | 
dram__sectors_write.sum                                                |     212,896.0 |    44,061,720 |  20596.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,592.0 |    16,453,721 |  19123.4% | 
lts__t_sectors_op_write.sum                                            |     667,531.0 |    67,508,425 |  10013.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,095.9 |      27,837.4 |   2440.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         405.8 |       2,531.9 |    523.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         888.2 |       4,683.1 |    427.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      10,433.9 |      20,363.8 |     95.2% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    46,700,270 |    71,865,176 |     53.9% | inst
lts__t_sectors.sum                                                     |   468,494,306 |   613,605,960 |     31.0% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,389.1 |     278,477.9 |     24.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     277,184.5 |     338,847.7 |     22.2% | warp
lts__t_sectors_op_read.sum                                             |   467,570,117 |   545,653,214 |     16.7% | sector
