Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      13,851.7 |   1321.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         93.73 |    430.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,463.8 |    162.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         569.2 |    155.7% | warp
dram__sectors_write.sum                                                |     380,752.0 |     281,816.0 |    -26.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     105,907.0 |     22.5% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,246.6 |    -20.5% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   132,887,176 |    -19.4% | sector
smsp__inst_executed.sum                                                |    44,417,217 |    51,430,363 |     15.8% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,369.8 |      8.0% | warp
lts__t_sectors.sum                                                     |   568,755,714 |   535,610,426 |     -5.8% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   534,706,566 |     -5.8% | sector
