Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,035,563 | 7607258.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,897.0 |    29,022,939 | 1529838.8% | 
dram__sectors_write.sum                                                |     111,512.0 |   155,497,848 | 139344.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         464.1 |     387,686.0 |  83429.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,070.0 |    79,369,219 |  25414.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         240.5 |      35,737.2 |  14758.3% | warp
lts__t_sectors_op_write.sum                                            |     2,122,207 |   269,529,079 |  12600.4% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,646.1 |     116,157.3 |   6956.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         444.7 |   3942.5% | warp
smsp__inst_executed.sum                                                |    65,011,169 |   976,800,523 |   1402.5% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          3.98 |         23.31 |    485.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     386,545.0 |     1,162,330 |    200.7% | warp
dram__bytes_read.sum                                                   |         716.4 |          1.26 |    -99.8% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     307,007.7 |     542,984.2 |     76.9% | warp
dram__sectors_read.sum                                                 |    22,388,240 |    39,493,688 |     76.4% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      87,528.2 |     148,134.5 |     69.2% | warp
lts__t_sectors.sum                                                     |   474,312,324 |   775,452,695 |     63.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,845,823 |     1,169,299 |    -58.9% | warp
launch__registers_per_thread                                           |         75.00 |         110.0 |     46.7% | register/thread
smsp__cycles_active.avg                                                |     2,574,795 |     3,686,449 |     43.2% | cycle
lts__t_sector_hit_rate.pct                                             |         90.74 |         60.22 |    -33.6% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         70.96 |         47.61 |    -32.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         69.51 |         46.67 |    -32.9% | %
lts__t_sectors_op_read.sum                                             |   472,090,710 |   504,572,320 |      6.9% | sector
