Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         112.5 |    -49.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         332.2 |    -40.4% | warp
lts__t_sectors_op_write.sum                                            |     675,530.0 |     409,309.0 |    -39.4% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,622,334 |    -35.3% | warp
dram__sectors_write.sum                                                |     380,752.0 |     266,416.0 |    -30.0% | sector
launch__registers_per_thread                                           |         99.00 |         128.0 |     29.3% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |         767.1 |    -21.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,709.0 |    -17.6% | 
lts__t_sectors_op_read.sum                                             |   567,736,371 |   618,824,924 |      9.0% | sector
lts__t_sectors.sum                                                     |   568,755,714 |   619,584,620 |      8.9% | sector
