Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,900.6 |     31.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,848.8 |     17.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |     186,314.4 |     14.2% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   179,511,144 |    -11.9% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      19,485.0 |    -11.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    28,690,754 |      8.3% | 
lts__t_sectors_op_read.sum                                             |   683,136,890 |   634,774,748 |     -7.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     2,037,045 |     -6.6% | warp
lts__t_sectors.sum                                                     |   751,378,211 |   702,657,589 |     -6.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,409,560 |    49,911,311 |      5.3% | 
