Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    16,001,303 | 2675703.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,500.0 |    17,242,513 |  16243.6% | 
dram__sectors_write.sum                                                |     281,944.0 |    44,162,976 |  15563.7% | sector
lts__t_sectors_op_write.sum                                            |     667,979.0 |    67,505,688 |  10006.0% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         591.7 |       2,302.3 |    289.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,481.8 |       4,232.6 |    185.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,649.5 |      20,349.7 |    135.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,230.3 |      30,639.2 |    115.3% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__warps_issue_stalled_mio_throttle.avg                             |         40.84 |         17.62 |    -56.9% | warp
smsp__inst_executed.sum                                                |    51,599,149 |    74,382,360 |     44.2% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,337.9 |     278,419.2 |     26.4% | warp
lts__t_sectors.sum                                                     |   542,852,526 |   673,150,317 |     24.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,203.6 |     349,192.6 |     19.9% | warp
dram__sectors_read.sum                                                 |   123,884,808 |   103,362,144 |    -16.6% | sector
lts__t_sectors_op_read.sum                                             |   541,943,784 |   605,237,062 |     11.7% | sector
