Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |          0.00 |       7,195.0 |      inf% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    46,769,215 | 7900105.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,554.0 |    24,225,943 | 1558841.0% | 
dram__sectors_write.sum                                                |     108,424.0 |   176,613,200 | 162791.2% | sector
lts__t_sectors_op_write.sum                                            |     1,065,096 |   268,465,102 |  25105.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     309,833.0 |    74,383,682 |  23907.7% | 
smsp__inst_executed.sum                                                |    66,133,812 |   950,463,255 |   1337.2% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,311.1 |     346,857.9 |   1044.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      66,216.4 |     464,983.1 |    602.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.05 |         16.48 |    306.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     361,924.7 |     1,041,758 |    187.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     286,590.1 |     764,922.2 |    166.9% | warp
smsp__cycles_active.avg                                                |     2,500,989 |     5,971,983 |    138.8% | cycle
dram__sectors_read.sum                                                 |    22,364,928 |    46,528,064 |    108.0% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         22.85 |    107.7% | warp
dram__bytes_read.sum                                                   |         715.7 |          1.49 |    -99.8% | Mbyte
lts__t_sectors.sum                                                     |   503,879,678 |   805,134,474 |     59.8% | sector
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.90 |         28.80 |    -59.4% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.33 |         29.60 |    -59.1% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         48.94 |         25.10 |    -48.7% | %
launch__registers_per_thread                                           |         78.00 |         115.0 |     47.4% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.28 |         57.81 |    -36.7% | %
lts__t_sectors_op_read.sum                                             |   502,726,120 |   536,256,970 |      6.7% | sector
