Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      14,162.1 |   1353.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         592.8 |    166.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,481.5 |    165.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         41.88 |    137.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       8,983.5 |    -22.8% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   128,236,296 |    -22.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     105,468.0 |     22.0% | 
dram__sectors_write.sum                                                |     380,752.0 |     318,624.0 |    -16.3% | sector
smsp__inst_executed.sum                                                |    44,417,217 |    51,601,542 |     16.2% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,163.1 |      8.0% | warp
