Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,016.8 |    928.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         79.60 |    -64.2% | warp
dram__sectors_write.sum                                                |     380,752.0 |     190,672.0 |    -49.9% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |     401,493.0 |    -40.6% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,588,788 |    -36.6% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   120,971,888 |    -26.6% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,124.5 |    -21.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,283.0 |     20.7% | 
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         445.6 |    -20.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
lts__t_sectors.sum                                                     |   568,755,714 |   507,576,419 |    -10.8% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   506,920,214 |    -10.7% | sector
smsp__inst_executed.sum                                                |    44,417,217 |    47,726,137 |      7.4% | inst
