Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    15,857,526 | 2651660.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,579.0 |    16,994,545 |  19758.3% | 
dram__sectors_write.sum                                                |     316,416.0 |    44,079,984 |  13831.0% | sector
lts__t_sectors_op_write.sum                                            |     672,744.0 |    67,514,272 |   9935.7% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,345.5 |      27,281.3 |   1927.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         341.2 |       2,442.9 |    615.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         810.9 |       4,845.0 |    497.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      10,032.3 |      20,424.4 |    103.6% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    46,543,700 |    71,835,246 |     54.3% | inst
dram__sectors_read.sum                                                 |   139,127,848 |    96,866,504 |    -30.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,487.9 |     278,515.8 |     24.6% | warp
lts__t_sectors.sum                                                     |   546,363,346 |   672,736,273 |     23.1% | sector
smsp__warps_issue_stalled_wait.avg                                     |     276,443.8 |     338,979.7 |     22.6% | warp
lts__t_sectors_op_read.sum                                             |   545,476,460 |   604,763,580 |     10.9% | sector
