Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,012.0 |    29,665,405 | 1474323.7% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,864.7 |     180,326.1 |    571.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    15,970,487 |    50,210,095 |    214.4% | 
dram__sectors_read.sum                                                 |   104,418,544 |   173,171,216 |     65.8% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.16 |         50.86 |     48.9% | %
smsp__inst_executed.sum                                                |    72,622,680 |   104,140,743 |     43.4% | inst
smsp__warps_issue_stalled_not_selected.avg                             |       5,239.6 |       7,287.7 |     39.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,806,863 |    19,069,794 |     28.8% | 
launch__registers_per_thread                                           |         158.0 |         117.0 |    -25.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         64.35 |         53.10 |    -17.5% | %
smsp__warps_issue_stalled_wait.avg                                     |     338,793.5 |     388,013.1 |     14.5% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,399,962 |     2,094,949 |    -12.7% | warp
lts__t_sectors_op_read.sum                                             |   571,209,078 |   637,342,593 |     11.6% | sector
lts__t_sectors.sum                                                     |   639,301,065 |   705,601,146 |     10.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,955.3 |       2,710.2 |     -8.3% | warp
