N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,BATCH_EPILOGUE,GELU_VECTOR_WIDTH,STORE_TIMING,EPILOGUE_LOOP,STS_WIDTH,EPI_SYNC,NUM_PASSES_PARAM,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,2,0,32,80,2,1,1,5,0,0,1,0,0,1,0,32,0,0,16,0,0,192,0,225.0,1.467,2986.38,OK,-DFP32_EPILOGUE=1 -DN_STAGES=5 -DTMA_RESIDUAL=1
5,4,2,0,32,80,2,1,1,5,0,0,1,0,0,1,0,32,0,0,16,0,0,201,0,225.0,1.472,2975.26,OK,-DN_STAGES=5 -DTMA_RESIDUAL=1
5,4,2,0,32,80,2,1,1,5,0,0,1,0,0,1,0,32,0,0,16,0,0,186,0,225.0,1.478,2962.63,OK,-DFP32_EPILOGUE=2 -DN_STAGES=5 -DTMA_RESIDUAL=1
