N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,regs,spills,smem_kb,ms,tflops,status,dflags
4,5,1,1,64,80,2,1,1,240,0,208.125,0.525,2087.57,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,2,0,32,100,2,1,1,225,0,208.125,0.525,2085.92,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,2,0,32,160,2,1,1,225,0,208.125,0.525,2084.31,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,2,1,32,40,2,1,1,225,0,208.125,0.525,2086.81,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,1,0,64,60,2,1,1,222,0,208.125,0.526,2082.97,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,200,2,1,1,255,0,208.125,0.526,2082.78,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,2,1,32,0,2,1,1,224,0,208.125,0.526,2082.74,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,2,0,32,120,4,1,0,255,0,208.125,0.526,2082.22,OK,-DCVT_ADD_FUSED=0 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=120
4,5,2,0,32,120,4,1,1,255,0,208.125,0.526,2081.65,OK,-DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=120
4,5,1,0,64,100,2,1,1,222,0,208.125,0.527,2079.03,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,120,2,1,1,222,0,208.125,0.527,2077.83,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,200,2,1,1,240,0,208.125,0.527,2076.9,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,2,1,32,100,2,1,1,225,0,208.125,0.527,2079.45,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,1,0,64,40,2,1,1,222,0,208.125,0.528,2074.84,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,40,2,1,1,240,0,208.125,0.528,2075.7,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,1,1,32,80,2,1,1,226,0,208.125,0.528,2073.82,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,1,1,64,120,2,1,1,240,0,208.125,0.528,2074.35,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,160,2,1,1,255,0,208.125,0.528,2073.84,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,2,1,32,160,2,1,1,225,0,208.125,0.528,2075.35,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,2,1,64,200,2,1,1,255,0,208.125,0.528,2073.43,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,0,2,1,1,237,0,208.125,0.529,2070.23,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,32,60,2,1,1,226,0,208.125,0.529,2068.13,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,2,0,64,120,2,1,1,255,0,208.125,0.529,2070.15,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,80,2,1,1,225,0,208.125,0.53,2064.2,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5
4,5,1,0,64,160,2,1,1,222,0,208.125,0.53,2065.93,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,100,2,1,1,255,0,208.125,0.53,2065.83,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,100,2,1,1,255,0,208.125,0.53,2064.3,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,120,2,1,1,255,0,208.125,0.53,2065.79,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,0,2,1,1,223,0,208.125,0.531,2063.24,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,60,2,1,1,225,0,208.125,0.531,2060.51,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,1,1,32,40,2,1,1,226,0,208.125,0.531,2061.18,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,1,1,32,120,2,1,1,226,0,208.125,0.531,2063.0,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,2,0,32,200,2,1,1,225,0,208.125,0.531,2063.59,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,1,64,160,2,1,1,255,0,208.125,0.531,2060.79,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,120,2,1,1,225,0,208.125,0.532,2059.02,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,1,0,32,160,2,1,1,225,0,208.125,0.532,2059.75,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,1,1,32,0,2,1,1,224,0,208.125,0.532,2056.62,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,1,1,32,160,2,1,1,226,0,208.125,0.532,2058.18,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,2,0,64,80,2,1,1,255,0,208.125,0.532,2056.93,OK,-DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,60,2,1,1,255,0,208.125,0.532,2059.86,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,0,2,1,1,224,0,208.125,0.533,2056.05,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,1,0,32,100,2,1,1,225,0,208.125,0.533,2055.36,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,1,0,32,200,2,1,1,225,0,208.125,0.533,2055.73,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,1,64,80,2,1,1,255,0,208.125,0.533,2055.88,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,80,2,1,1,222,0,208.125,0.534,2052.18,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,40,2,1,1,255,0,208.125,0.534,2049.17,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,60,2,1,1,255,0,208.125,0.534,2051.29,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,1,1,32,200,2,1,1,226,0,208.125,0.537,2040.7,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
5,4,2,0,32,80,2,1,1,229,0,224.125,0.538,2036.92,OK,-DN_STAGES=5
4,5,2,1,64,0,2,1,1,255,0,208.125,0.538,2033.99,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,0,2,1,1,254,0,208.125,0.539,2031.01,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,200,2,1,1,254,0,208.125,0.539,2029.85,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,100,2,1,1,227,0,208.125,0.541,2025.06,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,0,1,32,200,2,1,1,225,0,208.125,0.542,2019.04,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,3,0,32,80,2,1,1,227,0,208.125,0.542,2018.92,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5
4,5,3,0,32,120,2,1,1,227,0,208.125,0.542,2022.17,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,0,32,200,2,1,1,227,0,208.125,0.543,2016.66,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,3,1,64,40,2,1,1,253,0,208.125,0.543,2018.25,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,3,1,64,200,2,1,1,253,0,208.125,0.543,2018.07,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,160,2,1,1,225,0,208.125,0.544,2013.65,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,0,1,32,160,2,1,1,225,0,208.125,0.544,2014.55,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,0,32,40,2,1,1,227,0,208.125,0.544,2012.45,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,0,32,60,2,1,1,227,0,208.125,0.544,2014.32,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,0,32,160,2,1,1,227,0,208.125,0.544,2014.58,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,1,64,60,2,1,1,253,0,208.125,0.544,2012.77,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,100,2,1,1,227,0,208.125,0.544,2014.63,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,1,32,160,2,1,1,227,0,208.125,0.544,2013.91,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,1,64,160,2,1,1,253,0,208.125,0.544,2012.88,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,200,2,1,1,227,0,208.125,0.544,2011.19,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,0,32,120,4,0,0,255,0,208.125,0.544,2014.53,OK,-DCVT_ADD_FUSED=0 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=120
4,5,2,0,32,120,4,0,1,255,0,208.125,0.544,2013.19,OK,-DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=120
4,5,0,0,32,120,2,1,1,225,0,208.125,0.545,2010.16,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,0,0,32,200,2,1,1,225,0,208.125,0.545,2010.66,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,0,1,32,120,2,1,1,225,0,208.125,0.545,2008.37,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,0,64,120,2,1,1,254,0,208.125,0.545,2009.04,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,3,1,64,80,2,1,1,253,0,208.125,0.545,2008.24,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,0,2,1,1,224,0,208.125,0.546,2005.35,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,1,64,160,2,1,1,255,0,208.125,0.546,2004.88,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,200,2,1,1,255,0,208.125,0.546,2005.8,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,80,2,1,1,254,0,208.125,0.546,2005.64,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,1,64,0,2,1,1,254,0,208.125,0.546,2005.1,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,120,2,1,1,227,0,208.125,0.546,2003.87,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,0,0,32,40,2,1,1,225,0,208.125,0.547,2000.32,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,0,0,32,80,2,1,1,225,0,208.125,0.547,2003.17,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5
4,5,0,0,32,100,2,1,1,225,0,208.125,0.547,2003.39,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,0,0,64,160,2,1,1,255,0,208.125,0.547,2002.17,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,40,2,1,1,225,0,208.125,0.547,2001.11,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,0,1,64,120,2,1,1,255,0,208.125,0.547,2002.06,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,0,2,1,1,226,0,208.125,0.547,2000.15,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,3,0,64,100,2,1,1,254,0,208.125,0.547,2002.25,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,160,2,1,1,254,0,208.125,0.547,2002.39,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,40,2,1,1,227,0,208.125,0.547,2001.6,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,1,32,80,2,1,1,227,0,208.125,0.547,2000.35,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,3,1,64,100,2,1,1,253,0,208.125,0.547,2001.53,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,0,2,1,1,224,0,208.125,0.548,1997.7,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,1,32,60,2,1,1,225,0,208.125,0.548,1998.48,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,0,1,32,100,2,1,1,225,0,208.125,0.548,1996.75,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,1,64,120,2,1,1,253,0,208.125,0.548,1997.35,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,60,2,1,1,225,0,208.125,0.549,1995.52,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,0,0,64,120,2,1,1,255,0,208.125,0.549,1995.22,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,200,2,1,1,255,0,208.125,0.549,1995.85,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,80,2,1,1,225,0,208.125,0.549,1996.34,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,3,1,32,60,2,1,1,227,0,208.125,0.549,1992.91,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,0,0,64,100,2,1,1,255,0,208.125,0.55,1991.66,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,100,2,1,1,255,0,208.125,0.55,1992.54,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,40,2,1,1,254,0,208.125,0.55,1989.51,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,0,2,1,1,226,0,208.125,0.55,1991.99,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,1,64,80,2,1,1,255,0,208.125,0.551,1987.77,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,60,2,1,1,254,0,208.125,0.551,1987.42,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,40,2,1,1,255,0,208.125,0.552,1984.82,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,60,2,1,1,255,0,208.125,0.552,1984.33,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,80,2,1,1,255,0,208.125,0.552,1985.12,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,0,2,1,1,254,0,208.125,0.552,1983.92,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,60,2,1,1,255,0,208.125,0.554,1975.64,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,40,2,1,1,255,0,208.125,0.556,1971.07,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
3,4,2,0,32,80,2,1,1,189,0,160.125,0.558,1963.33,OK,-DN_STAGES=3
4,5,0,0,64,0,2,1,1,255,0,208.125,0.558,1961.32,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,0,2,1,1,255,0,208.125,0.558,1961.76,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
3,5,2,0,32,80,2,1,1,205,0,176.125,0.56,1957.04,OK,-DNUM_EPI_WARPS=5 -DN_STAGES=3
4,5,2,0,32,120,2,0,1,225,0,208.125,0.586,1868.84,OK,-DNUM_EPI_WARPS=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=120
4,5,2,0,32,120,2,0,0,225,0,208.125,0.588,1862.31,OK,-DCVT_ADD_FUSED=0 -DNUM_EPI_WARPS=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=120
