N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,regs,spills,smem_kb,ms,tflops,status,dflags
4,5,2,0,32,100,2,1,1,225,0,208.125,0.527,2076.91,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,2,1,32,100,2,1,1,225,0,208.125,0.527,2075.97,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,2,1,32,120,2,1,1,225,0,208.125,0.527,2076.01,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,2,1,32,160,2,1,1,225,0,208.125,0.527,2077.73,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,1,1,64,80,4,1,0,235,0,208.125,0.527,2077.32,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,0,2,1,1,237,0,208.125,0.528,2073.03,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,120,2,1,1,240,0,208.125,0.528,2072.56,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,2,1,32,0,2,1,1,224,0,208.125,0.528,2072.79,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,1,1,64,80,2,1,0,240,0,208.125,0.528,2075.3,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,1,1,209,0,192.125,0.529,2071.83,OK,
4,5,1,0,64,40,2,1,1,222,0,208.125,0.529,2068.03,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,160,2,1,1,240,0,208.125,0.529,2071.51,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,2,1,32,200,2,1,1,225,0,208.125,0.529,2070.12,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,0,32,200,2,1,1,225,0,208.125,0.53,2067.61,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,1,0,64,60,2,1,1,222,0,208.125,0.531,2062.49,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,80,2,1,1,222,0,208.125,0.531,2062.37,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,120,2,1,1,222,0,208.125,0.531,2062.37,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,1,1,32,40,2,1,1,226,0,208.125,0.531,2063.86,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,1,1,32,100,2,1,1,226,0,208.125,0.531,2064.04,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,1,1,32,160,2,1,1,226,0,208.125,0.531,2061.08,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,2,0,64,120,2,1,1,255,0,208.125,0.531,2061.44,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,200,2,1,1,255,0,208.125,0.531,2061.96,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,100,2,1,1,225,0,208.125,0.532,2057.06,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,1,1,32,80,2,1,1,226,0,208.125,0.532,2057.94,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,1,1,32,120,2,1,1,226,0,208.125,0.532,2059.3,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,2,0,64,160,2,1,1,255,0,208.125,0.532,2059.3,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,0,2,1,1,223,0,208.125,0.533,2052.9,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,60,2,1,1,225,0,208.125,0.533,2056.25,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,1,0,32,80,2,1,1,225,0,208.125,0.533,2055.51,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5
4,5,1,0,64,200,2,1,1,222,0,208.125,0.533,2053.24,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,1,32,0,2,1,1,224,0,208.125,0.533,2055.17,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,1,1,32,60,2,1,1,226,0,208.125,0.533,2055.53,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,2,0,64,100,2,1,1,255,0,208.125,0.533,2054.47,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,40,2,1,1,255,0,208.125,0.533,2053.14,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,60,2,1,1,255,0,208.125,0.533,2052.87,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,80,2,1,1,255,0,208.125,0.533,2054.76,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,120,2,1,1,255,0,208.125,0.533,2056.2,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,160,2,1,1,255,0,208.125,0.533,2055.16,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,200,2,1,1,255,0,208.125,0.533,2055.0,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,1,1,0,248,0,208.125,0.533,2055.85,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=1 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,1,1,1,248,0,208.125,0.533,2056.21,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=1 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,0,2,1,1,224,0,208.125,0.534,2049.89,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,1,0,32,40,2,1,1,225,0,208.125,0.534,2048.92,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,1,0,64,100,2,1,1,222,0,208.125,0.534,2049.96,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,120,2,1,1,225,0,208.125,0.534,2052.26,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,1,0,32,160,2,1,1,225,0,208.125,0.534,2049.36,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,1,0,64,160,2,1,1,222,0,208.125,0.534,2051.43,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,60,2,1,1,255,0,208.125,0.535,2046.07,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,2,0,64,80,2,1,1,255,0,208.125,0.535,2048.17,OK,-DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,100,2,1,1,255,0,208.125,0.535,2047.51,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,2,0,32,80,2,1,1,229,0,224.125,0.536,2043.9,OK,-DN_STAGES=5
4,5,1,1,32,200,2,1,1,226,0,208.125,0.536,2044.05,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,0,64,40,2,1,1,255,0,208.125,0.537,2038.58,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,1,0,32,200,2,1,1,225,0,208.125,0.539,2033.31,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,2,0,64,0,2,1,1,254,0,208.125,0.54,2028.19,OK,-DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,0,2,1,1,255,0,208.125,0.541,2025.78,OK,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,100,2,1,1,227,0,208.125,0.541,2022.94,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,1,64,40,2,1,1,253,0,208.125,0.541,2024.75,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,200,2,1,1,225,0,208.125,0.542,2021.35,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,0,1,32,160,2,1,1,225,0,208.125,0.542,2021.42,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,0,32,80,2,1,1,227,0,208.125,0.542,2021.9,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5
4,5,3,1,64,160,2,1,1,253,0,208.125,0.542,2020.63,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,160,2,1,1,225,0,208.125,0.543,2017.5,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,0,1,32,200,2,1,1,225,0,208.125,0.543,2015.2,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,3,0,32,120,2,1,1,227,0,208.125,0.543,2014.82,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,0,64,200,2,1,1,254,0,208.125,0.543,2017.76,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,3,1,64,60,2,1,1,253,0,208.125,0.543,2017.87,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,80,2,1,1,227,0,208.125,0.543,2014.76,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,3,1,64,80,2,1,1,253,0,208.125,0.543,2016.45,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,120,2,1,1,227,0,208.125,0.543,2016.32,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,0,0,32,40,2,1,1,225,0,208.125,0.544,2012.01,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,0,1,32,60,2,1,1,225,0,208.125,0.544,2011.35,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,0,32,60,2,1,1,227,0,208.125,0.544,2014.13,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,1,32,60,2,1,1,227,0,208.125,0.544,2012.1,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,1,64,120,2,1,1,253,0,208.125,0.544,2012.32,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,0,32,60,2,1,1,225,0,208.125,0.545,2007.57,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,0,0,32,100,2,1,1,225,0,208.125,0.545,2008.59,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,0,0,32,120,2,1,1,225,0,208.125,0.545,2009.04,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,0,1,32,100,2,1,1,225,0,208.125,0.545,2010.07,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,0,1,32,120,2,1,1,225,0,208.125,0.545,2008.1,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,1,64,0,2,1,1,254,0,208.125,0.545,2007.72,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,100,2,1,1,227,0,208.125,0.545,2010.61,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,1,64,200,2,1,1,253,0,208.125,0.545,2008.02,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,160,2,1,1,255,0,208.125,0.546,2006.05,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,200,2,1,1,255,0,208.125,0.546,2004.45,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,40,2,1,1,225,0,208.125,0.546,2006.15,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,0,64,40,2,1,1,254,0,208.125,0.546,2004.91,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,100,2,1,1,254,0,208.125,0.546,2004.15,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,120,2,1,1,254,0,208.125,0.546,2005.08,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,160,2,1,1,227,0,208.125,0.546,2004.71,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,1,32,40,2,1,1,227,0,208.125,0.546,2006.09,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,1,64,100,2,1,1,253,0,208.125,0.546,2006.56,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,160,2,1,1,227,0,208.125,0.546,2007.23,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,1,32,200,2,1,1,227,0,208.125,0.546,2006.24,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,0,0,32,0,2,1,1,224,0,208.125,0.547,2001.03,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,0,32,80,2,1,1,225,0,208.125,0.547,2001.5,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5
4,5,0,0,64,120,2,1,1,255,0,208.125,0.547,2002.94,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,0,2,1,1,224,0,208.125,0.547,2002.98,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,1,32,80,2,1,1,225,0,208.125,0.547,2001.57,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,3,0,64,60,2,1,1,254,0,208.125,0.547,2001.22,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,80,2,1,1,254,0,208.125,0.547,2002.88,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,200,2,1,1,227,0,208.125,0.547,2002.28,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,0,1,64,200,2,1,1,255,0,208.125,0.548,1997.04,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,0,2,1,1,226,0,208.125,0.548,1998.31,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,3,0,32,40,2,1,1,227,0,208.125,0.548,1997.65,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,0,64,160,2,1,1,254,0,208.125,0.548,1998.04,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,0,2,1,1,226,0,208.125,0.549,1995.4,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,0,1,64,120,2,1,1,255,0,208.125,0.55,1992.11,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,160,2,1,1,255,0,208.125,0.55,1992.63,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,40,2,1,1,255,0,208.125,0.551,1986.01,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,60,2,1,1,255,0,208.125,0.551,1987.57,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,80,2,1,1,255,0,208.125,0.551,1988.83,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,0,0,64,100,2,1,1,255,0,208.125,0.551,1987.32,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,100,2,1,1,255,0,208.125,0.551,1986.69,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,0,64,0,2,1,1,254,0,208.125,0.551,1988.84,OK,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,80,2,1,1,255,0,208.125,0.552,1982.82,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,40,2,1,1,255,0,208.125,0.553,1979.36,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,0,1,64,60,2,1,1,255,0,208.125,0.555,1974.27,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
