N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,2,1,32,200,2,0,0,4,0,1,1,0,226,0,224.125,1.54,2844.87,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,2,1,32,200,2,1,0,4,0,1,1,0,226,0,224.125,1.54,2844.36,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,0,0,64,60,2,1,1,4,0,0,1,0,255,0,224.125,1.542,2840.97,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
5,4,0,0,32,80,2,1,1,4,0,0,1,0,255,0,224.125,1.542,2839.91,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5
5,4,3,1,32,80,2,1,1,4,0,0,1,0,255,0,224.125,1.542,2840.11,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5
5,4,1,0,64,80,2,1,1,4,0,0,1,0,255,0,224.125,1.543,2839.55,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DTMEM_LOAD_WIDTH=64
5,4,1,1,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.543,2839.51,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,3,1,32,40,2,1,1,4,0,0,1,0,255,0,224.125,1.543,2839.57,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=40
5,4,2,0,64,100,2,1,1,4,0,0,1,0,255,0,224.125,1.544,2837.29,OK,-DN_STAGES=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,1,0,32,40,2,1,1,4,0,0,1,0,255,0,224.125,1.545,2834.62,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=40
5,4,1,0,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.546,2832.93,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,2,0,64,80,2,1,1,4,0,0,1,0,255,0,224.125,1.546,2833.06,OK,-DN_STAGES=5 -DTMEM_LOAD_WIDTH=64
5,4,3,0,64,200,2,1,1,4,0,0,1,0,255,0,224.125,1.546,2833.3,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
5,4,0,0,64,200,2,1,1,4,0,0,1,0,255,0,224.125,1.547,2831.4,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
5,4,0,0,64,160,2,1,1,4,0,0,1,0,255,0,224.125,1.548,2829.39,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
5,4,3,0,32,80,2,1,1,4,0,0,1,0,255,0,224.125,1.548,2829.69,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5
5,4,3,0,64,160,2,1,1,4,0,0,1,0,255,0,224.125,1.549,2828.46,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
5,4,2,0,64,60,2,1,1,4,0,0,1,0,255,0,224.125,1.55,2825.08,OK,-DN_STAGES=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
5,4,1,1,64,100,2,1,1,4,0,0,1,0,255,0,224.125,1.551,2823.7,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,0,0,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.552,2821.95,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,3,1,64,60,2,1,1,4,0,0,1,0,255,0,224.125,1.552,2821.51,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
5,4,2,1,32,200,4,0,0,4,0,1,1,0,244,0,224.125,1.552,2822.86,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,3,1,64,40,2,1,1,4,0,0,1,0,255,0,224.125,1.553,2819.82,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
5,4,3,1,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.553,2820.52,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,1,1,64,160,2,1,1,4,0,0,1,0,255,0,224.125,1.554,2818.24,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
5,4,3,0,64,80,2,1,1,4,0,0,1,0,255,0,224.125,1.554,2819.32,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DTMEM_LOAD_WIDTH=64
5,4,2,1,32,200,4,1,0,4,0,1,1,0,244,0,224.125,1.554,2818.68,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,2,1,32,200,4,1,1,4,0,1,1,0,244,0,224.125,1.554,2817.84,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,3,0,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.555,2816.9,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,0,1,32,60,2,1,1,4,0,0,1,0,255,0,224.125,1.556,2814.65,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=60
5,4,3,1,64,80,2,1,1,4,0,0,1,0,255,0,224.125,1.556,2815.66,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DTMEM_LOAD_WIDTH=64
5,4,2,1,32,200,4,0,1,4,0,1,1,0,244,0,224.125,1.556,2814.46,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
5,4,1,1,64,200,2,1,1,4,0,0,1,0,255,0,224.125,1.557,2813.71,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
5,4,3,0,64,100,2,1,1,4,0,0,1,0,255,0,224.125,1.558,2810.95,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,3,1,64,100,2,1,1,4,0,0,1,0,255,0,224.125,1.559,2809.17,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,1,1,64,0,2,1,1,4,0,0,1,0,255,0,224.125,1.56,2807.13,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
5,4,3,1,64,120,2,1,1,4,0,0,1,0,255,0,224.125,1.56,2807.58,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
5,4,0,0,64,100,2,1,1,4,0,0,1,0,255,0,224.125,1.561,2805.37,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
5,4,0,0,64,80,2,1,1,4,0,0,1,0,255,0,224.125,1.562,2803.9,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DTMEM_LOAD_WIDTH=64
5,4,1,1,64,120,2,1,1,4,0,0,1,0,255,0,224.125,1.562,2803.29,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
5,4,3,1,64,160,2,1,1,4,0,0,1,0,255,0,224.125,1.582,2769.39,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
5,4,3,1,64,200,2,1,1,4,0,0,1,0,255,0,224.125,1.589,2756.13,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,1,1,4,0,0,1,0,255,0,192.125,1.66,2638.43,OK,
4,5,2,0,32,80,2,1,1,4,0,0,1,0,254,0,208.125,1.735,2524.7,OK,-DNUM_EPI_WARPS=5
3,4,2,0,32,80,2,1,1,4,0,0,1,0,240,0,160.125,1.977,2215.21,OK,-DN_STAGES=3
3,5,2,0,32,80,2,1,1,4,0,0,1,0,242,0,176.125,1.987,2203.98,OK,-DNUM_EPI_WARPS=5 -DN_STAGES=3
5,4,2,1,32,200,1,1,1,4,4,3,1,0,214,0,224.125,2.268,1931.04,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,4,4,0,1,0,214,0,224.125,2.275,1925.48,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,4,4,0,1,0,254,0,224.125,2.275,1925.06,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,4,4,0,1,0,254,0,224.125,2.283,1918.66,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,4,4,0,1,0,254,0,224.125,2.283,1918.21,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,0,4,4,0,1,0,214,0,224.125,2.29,1912.82,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,4,4,3,1,0,254,0,224.125,2.291,1912.17,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,4,4,1,1,0,206,0,224.125,2.296,1907.68,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,0,0,4,4,1,1,0,242,0,224.125,2.301,1903.75,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,1,4,4,1,1,0,158,0,224.125,2.301,1903.7,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,0,4,4,1,1,0,158,0,224.125,2.302,1902.4,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,4,4,3,1,0,214,0,224.125,2.303,1901.48,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,4,4,1,1,0,206,0,224.125,2.303,1901.94,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,4,4,3,1,0,254,0,224.125,2.305,1899.87,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,0,4,4,0,1,0,214,0,224.125,2.307,1898.5,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,0,4,4,3,1,0,214,0,224.125,2.312,1894.47,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,4,4,1,1,0,206,0,224.125,2.314,1892.54,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,0,4,4,1,1,0,158,0,224.125,2.316,1891.39,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,0,4,4,1,1,0,242,0,224.125,2.316,1891.48,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,0,1,4,4,1,1,0,242,0,224.125,2.322,1886.56,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,1,4,4,0,1,0,214,0,224.125,2.324,1884.83,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,4,4,1,1,0,158,0,224.125,2.325,1884.26,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,4,4,1,1,0,206,0,224.125,2.325,1883.71,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,4,4,3,1,0,254,0,224.125,2.326,1882.93,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,1,4,4,1,1,0,242,0,224.125,2.328,1881.85,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,0,4,1,1,1,0,242,0,224.125,2.33,1879.7,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,4,1,3,1,0,254,0,224.125,2.33,1879.98,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,1,4,4,3,1,0,254,0,224.125,2.33,1880.21,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,4,4,0,1,0,254,0,224.125,2.332,1877.91,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,4,1,1,1,0,206,0,224.125,2.341,1870.71,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,1,4,1,3,1,0,214,0,224.125,2.345,1867.73,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,4,1,1,1,0,206,0,224.125,2.346,1866.91,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,1,1,4,1,1,1,0,242,0,224.125,2.346,1866.92,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,4,1,0,1,0,254,0,224.125,2.347,1866.59,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,0,4,4,3,1,0,214,0,224.125,2.348,1865.11,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,4,1,0,1,0,214,0,224.125,2.348,1865.26,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,0,4,1,3,1,0,255,0,224.125,2.349,1864.56,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,0,4,1,0,1,0,214,0,224.125,2.35,1863.54,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,0,0,4,1,1,1,0,158,0,224.125,2.351,1863.02,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,0,4,1,1,1,0,242,0,224.125,2.351,1862.77,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,4,1,3,1,0,254,0,224.125,2.352,1862.18,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,0,4,1,3,1,0,214,0,224.125,2.356,1858.94,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,1,0,4,1,0,1,0,255,0,224.125,2.356,1859.25,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,1,4,1,1,1,0,206,0,224.125,2.356,1858.99,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,0,4,1,1,1,0,158,0,224.125,2.36,1855.62,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,0,4,1,3,1,0,254,0,224.125,2.36,1856.23,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,0,0,4,1,0,1,0,214,0,224.125,2.362,1854.33,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,1,4,1,0,1,0,214,0,224.125,2.362,1854.34,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,1,4,1,3,1,0,255,0,224.125,2.363,1853.51,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,1,4,1,0,1,0,255,0,224.125,2.365,1852.35,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,0,1,4,1,1,1,0,158,0,224.125,2.368,1850.01,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,6,0,0,1,0,217,0,224.125,2.368,1849.9,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,0,4,1,0,1,0,254,0,224.125,2.369,1848.88,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,1,4,1,3,1,0,254,0,224.125,2.369,1848.95,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,6,0,3,1,0,217,0,224.125,2.371,1847.02,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,0,1,4,1,1,1,0,242,0,224.125,2.373,1845.84,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,1,4,1,1,1,0,158,0,224.125,2.374,1844.86,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,4,1,1,1,0,206,0,224.125,2.377,1842.39,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,0,1,4,1,3,1,0,214,0,224.125,2.378,1841.96,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
