
=== WALL TIME ===
label                                             ms    tflops  valid  regs  bars
fc2_dg16_e2_p_fused                             5.570      1.30x      1.420      1.00x
fc2_dg16_p_gemm                                 3.360      0.79x      1.410      0.99x
fc2_dg16_e2_p_gemm                              3.530      0.82x      1.410      0.99x
fc2_dg16_p_strip                                3.890      1.36x      0.008          ?
fc2_dg16_e2_p_strip                             3.870      1.36x      0.006          ?
fc2_dg20_p_fused                                6.280      1.47x      1.420      1.00x
fc2_dg20_e2_p_fused                             6.280      1.47x      1.420      1.00x
fc2_dg20_p_gemm                                 3.700      0.86x      1.420      1.00x
fc2_dg20_e2_p_gemm                              3.980      0.93x      1.410      0.99x
fc2_dg20_p_strip                                5.000      1.75x      0.012          ?
fc2_dg20_e2_p_strip                             4.490      1.57x      0.008          ?
fc2_dg24_p_fused                                5.730      1.34x      1.420      1.00x
fc2_dg24_e2_p_fused                             5.950      1.39x      1.420      1.00x
fc2_dg24_p_gemm                                 3.550      0.83x      1.410      0.99x
fc2_dg24_e2_p_gemm                              3.650      0.85x      1.410      0.99x
fc2_dg24_p_strip                                4.000      1.40x      0.009          ?
fc2_dg24_e2_p_strip                             3.970      1.39x      0.006          ?
fc2_dg32_p_fused                                6.260      1.46x      1.420      1.00x
fc2_dg32_e2_p_fused                             6.130      1.43x      1.420      1.00x
fc2_dg32_p_gemm                                 3.850      0.90x      1.420      1.00x
fc2_dg32_e2_p_gemm                              3.690      0.86x      1.410      0.99x
fc2_dg32_p_strip                                4.300      1.51x      0.011          ?
fc2_dg32_e2_p_strip                             4.340      1.52x      0.008          ?
cutlass_fc2_fused                               4.280          —      1.400          —
cutlass_fc2_strip                               2.850          —      1.400          —
cublas_fc2_gemm                                 2.940          —      1.400          —
cublas_fc1_gemm                                 0.740          —      5.640          —

=== FULL METRICS: fc1 pk=p mode=fused ===
metric                 checkered    checkered_e2         default      default_e2            dg10         dg10_e2            dg12         dg12_e2            dg16         dg16_e2            dg24         dg24_e2            dg32         dg32_e2             dg4          dg4_e2             dg6          dg6_e2         dgsnake      dgsnake_e2       dgswizzle    dgswizzle_e2         hilbert      hilbert_e2        kstagger     kstagger_e2          ncycle       ncycle_e2           nflat        nflat_e2           nlock        nlock_e2          nsnake       nsnake_e2        rowmajor     rowmajor_e2          zigzag       zigzag_e2          zorder       zorder_e2
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
long_sb                    1.16M           1.51M           1.17M           1.50M           1.15M           1.50M           1.15M           1.50M           1.16M           1.50M           1.16M           1.51M           1.16M           1.52M           1.15M           1.51M           1.15M           1.50M           1.14M           1.51M           1.15M           1.51M           1.39M           1.60M           1.21M           1.57M           1.17M           1.51M           1.16M           1.51M           1.17M           1.51M           1.16M           1.51M           1.18M           1.52M           1.17M           1.52M           1.15M           1.48M
short_sb                  357.7K          329.9K          393.8K          365.5K          398.2K          346.9K          398.6K          346.9K          415.3K          350.7K          423.4K          338.0K          416.9K          357.4K          408.8K          341.4K          398.1K          346.6K          374.8K          350.7K          408.5K          341.6K          380.5K          362.8K          387.8K          376.1K          383.6K          334.7K          381.9K          330.4K          387.7K          327.9K          386.5K          327.9K          390.1K          328.2K          383.7K          334.1K          349.6K          321.2K
wait                       1.13M           1.01M           1.13M          941.7K           1.20M           1.04M           1.20M           1.04M           1.19M           1.03M           1.17M           1.04M           1.18M           1.04M           1.19M           1.04M           1.20M           1.04M           1.19M           1.04M           1.19M           1.04M           1.29M           1.12M           1.05M           1.05M           1.13M           1.01M           1.15M           1.01M           1.16M           1.02M           1.12M           1.01M           1.14M          997.8K           1.12M           1.02M           1.20M          966.9K
barrier                   545.9K          756.1K          555.3K          745.5K          556.7K          765.0K          557.0K          764.9K          552.2K          764.3K          554.6K          764.5K          555.2K          769.4K          556.9K          764.6K          556.5K          765.2K          556.8K          765.7K          556.9K          764.6K          604.7K          788.4K          541.7K          777.6K          544.8K          756.5K          549.0K          755.4K          543.0K          756.3K          543.4K          754.1K          549.9K          753.8K          546.8K          760.3K          544.8K          737.1K
sleeping                  136.2K          454.9K          144.2K          443.1K          150.0K          464.8K          150.5K          465.0K          146.5K          463.7K          145.8K          464.7K          148.1K          469.0K          144.8K          464.8K          150.4K          464.9K          145.5K          465.8K          144.7K          464.9K          160.9K          468.2K          134.2K          479.7K          135.8K          452.8K          135.7K          453.6K          148.1K          453.6K          133.6K          454.5K          143.4K          453.6K          143.6K          457.8K          131.9K          430.1K
not_selected              122.6K            0.00          124.1K            0.00          131.2K            0.00          130.4K            0.00          129.0K            0.00          123.6K            0.00          126.6K            0.00          128.2K            0.00          131.3K            0.00          132.6K            0.00          127.8K            0.00          128.7K            0.00          128.6K            0.00          121.1K            0.00          132.8K            0.00          116.2K            0.00          133.1K            0.00          115.9K            0.00          116.7K            0.00          122.4K            0.00
mio_thr                   555.44           23.41          433.56           25.52            2.0K           24.44            2.0K           22.85            2.0K          744.74          981.47           21.74          825.47          806.33            1.2K           22.36            2.0K           24.06            2.0K           32.49            1.2K           22.42          533.89          513.19          336.22          431.89          476.39           23.80          487.50          729.44          444.68           32.28          432.43          758.01          475.44           21.75          538.67           27.67          985.81           65.57
math_thr                   35.9K            0.00           39.1K            4.7K           29.6K            7.2K           29.6K            7.2K           30.5K            2.5K           34.1K            4.8K           24.8K            4.8K           30.8K            2.5K           29.6K            7.2K           30.9K            2.5K           30.8K            2.5K           36.6K            7.0K           34.3K            2.4K           41.5K            2.3K           19.2K            4.7K           35.7K            2.4K           34.6K            4.7K           26.7K            2.3K           42.2K            2.4K           36.9K            8.00
dram_rd_B                  1.41G           1.33G           2.48G           2.37G           1.39G           1.43G           1.43G           1.49G           1.62G           1.51G           1.48G           1.42G           1.55G           1.52G           1.59G           1.52G           1.32G           1.42G           1.53G           1.58G           1.70G           1.56G           1.03G         973.82M           2.41G           2.38G         740.85M         752.34M         717.58M         717.29M           1.26G           1.24G         745.72M         749.40M           1.42G           1.29G           1.44G           1.32G           1.04G           1.08G
dram_wr_B                  5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           1.90G           1.89G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           4.98G           4.98G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           1.91G           1.91G
dram_rd_sec               43.92M          41.46M          77.58M          73.94M          43.54M          44.80M          44.61M          46.53M          50.49M          47.07M          46.31M          44.34M          48.41M          47.49M          49.78M          47.42M          41.11M          44.49M          47.91M          49.46M          53.02M          48.66M          32.32M          30.43M          75.25M          74.48M          23.15M          23.51M          22.42M          22.42M          39.49M          38.67M          23.30M          23.42M          44.32M          40.24M          45.03M          41.15M          32.47M          33.65M
dram_wr_sec              176.55M         176.52M         176.66M         176.62M         176.62M         176.62M         176.63M         176.61M         176.65M         176.62M         176.65M         176.60M         176.66M         176.62M         176.66M         176.62M         176.59M         176.61M         176.63M         176.63M         176.64M         176.61M          59.30M          59.19M         176.64M         176.61M         176.48M         176.47M         176.48M         176.47M         155.50M         155.47M         176.48M         176.48M         176.62M         176.57M         176.63M         176.58M          59.61M          59.75M
dram_pct                   26.50           16.40           29.48           18.56           25.65           16.37           25.84           16.48           26.45           16.49           26.04           16.29           26.27           16.47           26.40           16.54           25.38           16.26           26.29           16.64           26.74           16.65            9.84            6.35           29.79           17.75           23.85           15.06           23.66           14.99           23.31           14.61           23.92           15.07           26.39           16.38           26.47           16.30           10.77            7.14
lts_pct                    40.26           25.39           39.35           25.20           39.35           25.30           39.47           25.10           39.71           25.06           39.77           24.90           39.39           24.79           39.33           24.90           39.20           25.00           39.54           24.94           39.40           24.98           43.07           26.66           40.42           24.20           39.90           25.69           40.29           26.02           39.13           25.10           38.61           25.07           39.84           25.28           39.93           25.28           38.69           25.32
lts_sec                  794.00M         804.19M         837.34M         823.26M         814.39M         808.04M         810.15M         805.13M         828.71M         810.08M         817.82M         803.02M         815.67M         799.77M         815.58M         803.76M         803.86M         812.32M         811.44M         806.12M         817.44M         800.92M         889.57M         848.47M         838.39M         830.80M         780.81M         799.08M         806.81M         809.57M         775.45M         800.55M         729.34M         761.02M         793.84M         793.53M         796.65M         798.76M         785.26M         762.24M
lts_rd_sec               524.06M         535.30M         567.28M         554.29M         544.46M         539.19M         540.21M         536.26M         558.76M         541.20M         547.82M         534.10M         545.65M         530.84M         545.60M         534.88M         533.94M         543.46M         541.48M         537.24M         547.50M         532.04M         534.47M         527.81M         568.35M         561.82M         510.68M         530.01M         536.69M         540.53M         504.57M         530.65M         459.20M         491.95M         523.91M         524.65M         526.70M         529.89M         514.12M         493.11M
lts_wr_sec               269.51M         268.48M         269.53M         268.47M         269.50M         268.45M         269.51M         268.47M         269.51M         268.47M         269.53M         268.46M         269.54M         268.49M         269.55M         268.46M         269.49M         268.46M         269.53M         268.46M         269.52M         268.45M         353.73M         319.89M         269.54M         268.48M         269.51M         268.47M         269.49M         268.45M         269.53M         268.47M         269.53M         268.48M         269.51M         268.48M         269.53M         268.48M         269.51M         268.50M
lts_hit                    58.24           57.48           52.87           53.21           58.13           59.24           58.15           57.81           57.63           57.76           58.58           57.28           57.23           57.52           56.78           57.12           58.94           58.43           57.67           57.29           56.99           57.33           82.98           82.28           54.31           53.70           61.41           61.63           62.69           62.90           60.22           59.74           59.86           60.71           57.88           57.07           57.59           57.90           79.94           81.09
l1tex_pct                  44.02           27.31           42.46           26.92           42.70           26.87           42.75           26.87           42.67           26.77           42.84           26.77           42.84           26.71           42.79           26.87           42.80           26.85           42.89           26.75           42.73           26.80           48.37           29.24           43.34           25.59           43.81           27.33           43.63           27.32           43.68           27.32           43.92           27.39           43.69           27.47           43.86           27.18           42.65           27.61
sm_pct                     47.99           30.06           46.28           29.64           46.55           29.60           46.61           29.60           46.53           29.49           46.71           29.50           46.71           29.45           46.65           29.61           46.66           29.57           46.78           29.47           46.58           29.53           43.05           28.37           47.23           28.19           47.84           30.13           47.62           30.09           47.61           30.08           47.93           30.16           47.65           30.23           47.82           29.93           46.54           30.41
shared_pct                 47.05           29.30           45.36           28.89           45.63           28.80           45.68           28.80           45.61           28.70           45.79           28.71           45.78           28.64           45.73           28.82           45.74           28.78           45.85           28.67           45.66           28.74           42.05           27.59           46.30           27.45           46.90           29.36           46.69           29.33           46.67           29.32           46.99           29.39           46.71           29.46           46.88           29.17           45.64           29.64
lsu_pct                     4.81            2.73            4.64            2.69            4.67            2.68            4.67            2.68            4.67            2.67            4.68            2.68            4.68            2.67            4.68            2.68            4.68            2.68            4.69            2.67            4.67            2.68            4.92            2.82            4.74            2.56            4.80            2.74            4.78            2.73            4.77            2.73            4.81            2.74            4.78            2.75            4.80            2.72            4.67            2.76
miorq_rd_pct                9.00            5.55            8.67            5.47            8.77            5.47            8.78            5.47            8.77            5.45            8.80            5.45            8.80            5.44            8.78            5.47            8.79            5.46            8.81            5.44            8.77            5.46           10.32            6.16            8.82            5.18            9.00            5.57            8.94            5.56            8.92            5.56            9.00            5.56            8.94            5.58            8.96            5.52            8.75            5.61
miorq_wr_pct                8.99            5.55            8.67            5.47            8.77            5.47            8.78            5.47            8.77            5.45            8.80            5.45            8.80            5.44            8.79            5.47            8.79            5.46            8.81            5.44            8.77            5.45           10.32            6.16            8.82            5.17            9.00            5.57            8.94            5.56            8.92            5.56            9.00            5.56            8.92            5.58            8.97            5.52            8.75            5.62
warps_act                   6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00            6.00            4.00
cyc_act                    3.66M           5.90M           3.69M           5.82M           3.76M           5.97M           3.76M           5.97M           3.75M           5.96M           3.74M           5.97M           3.74M           6.01M           3.75M           5.97M           3.76M           5.97M           3.74M           5.98M           3.75M           5.97M           4.10M           6.27M           3.64M           6.07M           3.67M           5.91M           3.68M           5.90M           3.69M           5.90M           3.67M           5.88M           3.67M           5.88M           3.67M           5.93M           3.70M           5.79M
inst_exec                976.77M         944.40M         972.85M         942.21M         986.44M         950.46M         986.45M         950.46M         986.01M         950.03M         986.35M         950.37M         986.25M         950.29M         986.35M         950.37M         986.42M         950.45M         987.56M         950.90M         986.35M         950.37M           1.01G         966.64M         973.60M         942.90M         978.90M         945.92M         982.70M         948.15M         976.80M         944.58M         979.83M         946.27M         974.09M         942.37M         976.28M         944.04M         995.57M         956.41M
warps_elig                  0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.48            0.27            0.45            0.26            0.49            0.26            0.48            0.27            0.49            0.27            0.48            0.27            0.49            0.27            0.48            0.27            0.48            0.27            0.49            0.28
regs                      110.00          115.00          105.00          108.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          112.00          118.00          111.00          116.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          110.00          115.00          112.00          117.00
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                   79.77M          74.25M          78.90M          73.13M          80.18M          74.41M          80.22M          74.38M          80.27M          73.62M          80.14M          73.69M          80.19M          74.74M          80.02M          74.05M          80.10M          74.23M          80.27M          74.52M          80.01M          74.35M          89.05M          76.84M          82.55M          73.91M          79.53M          72.99M          79.69M          72.89M          79.37M          72.65M          79.82M          73.53M          79.77M          74.02M          79.30M          72.71M          79.70M          72.67M
smem_ld_wf                29.46M          24.92M          28.34M          24.02M          29.46M          24.18M          29.50M          24.23M          29.56M          24.12M          29.47M          24.02M          29.43M          24.19M          29.37M          24.37M          29.51M          24.23M          29.78M          24.34M          29.37M          24.36M          28.88M          26.59M          27.42M          24.12M          29.26M          24.58M          29.34M          24.09M          29.02M          23.78M          29.53M          24.48M          29.38M          24.62M          28.93M          23.83M          29.08M          23.73M
smem_st_wf                44.94M          45.67M          45.34M          46.07M          45.38M          46.55M          45.39M          46.77M          45.41M          46.00M          45.37M          46.14M          45.36M          47.02M          45.32M          46.80M          45.31M          46.78M          45.19M          47.00M          45.37M          46.73M          54.63M          46.89M          50.11M          46.54M          44.97M          45.24M          45.06M          45.46M          45.04M          45.35M          45.01M          45.56M          45.06M          46.28M          45.05M          45.51M          45.38M          45.63M
gbl_ld_wf                    n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a

=== FULL METRICS: fc1 pk=p mode=gemm ===
metric                 checkered    checkered_e2         default      default_e2            dg10         dg10_e2            dg12         dg12_e2            dg16         dg16_e2            dg24         dg24_e2            dg32         dg32_e2             dg4          dg4_e2             dg6          dg6_e2         dgsnake      dgsnake_e2       dgswizzle    dgswizzle_e2         hilbert      hilbert_e2        kstagger     kstagger_e2          ncycle       ncycle_e2           nflat        nflat_e2           nlock        nlock_e2          nsnake       nsnake_e2        rowmajor     rowmajor_e2          zigzag       zigzag_e2          zorder       zorder_e2
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
long_sb                    2.78M           1.29M           2.97M           1.44M           2.46M           1.21M           2.48M           1.23M           2.44M           1.30M           2.51M           1.35M           2.59M           1.33M           2.51M           1.24M           2.47M           1.23M           2.50M           1.24M           2.52M           1.25M           2.30M           1.05M           2.67M           1.37M           3.04M           1.47M           2.71M           1.24M           2.98M           1.47M           3.03M           1.47M           2.81M           1.33M           2.79M           1.32M           2.64M           1.21M
short_sb                  107.6K           88.3K          101.5K           86.2K          117.8K          104.1K          117.8K          103.9K          117.8K          103.7K          118.1K          103.6K          117.8K          103.8K          118.0K          104.1K          117.7K          103.8K          113.4K          105.5K          118.0K          104.0K          105.0K           96.8K          101.5K           89.9K          106.5K           91.7K           98.9K           84.6K           99.0K           90.9K          106.1K           91.9K          110.7K           91.2K          105.8K           88.1K          106.9K           87.8K
wait                      629.0K          532.5K          626.4K          525.9K          678.8K          541.9K          678.7K          542.0K          677.4K          540.8K          677.3K          541.0K          677.4K          541.0K          679.1K          542.2K          678.8K          542.0K          688.4K          544.4K          679.0K          542.2K          776.7K          617.4K          622.6K          521.0K          629.2K          531.0K          639.7K          531.3K          635.8K          531.9K          629.1K          529.5K          620.2K          525.3K          630.1K          532.0K          667.2K          553.0K
barrier                   481.2K          358.3K          492.2K          380.1K          508.2K          349.1K          505.9K          351.1K          516.2K          363.6K          511.9K          370.7K          510.7K          368.7K          500.8K          352.9K          506.7K          351.7K          498.4K          354.5K          499.0K          355.0K          481.6K          328.3K          489.4K          368.7K          497.5K          388.0K          470.7K          346.4K          499.0K          384.0K          497.8K          387.9K          480.3K          363.3K          478.6K          362.9K          472.5K          343.6K
sleeping                  110.8K           96.3K          129.8K          116.4K          103.0K           93.0K          106.2K           94.5K          103.9K          102.4K          114.4K          109.7K          116.5K          109.7K          105.9K           96.0K          104.2K           96.6K          108.1K           98.0K          107.5K           97.6K           85.1K           60.1K          115.8K          109.4K          138.8K          122.2K           95.1K           87.8K          132.1K          123.0K          138.6K          123.4K          113.4K          101.5K          114.3K          100.8K           98.7K           79.5K
not_selected               11.8K            0.00           10.1K            0.00           12.9K            0.00           12.6K            0.00           13.2K            0.00           13.1K            0.00           12.3K            0.00           12.3K            0.00           12.8K            0.00           12.8K            0.00           12.2K            0.00           15.0K            0.00           10.8K            0.00           11.3K            0.00           12.0K            0.00           10.2K            0.00           10.2K            0.00           11.3K            0.00           11.7K            0.00           12.4K            0.00
mio_thr                    11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00            3.0K           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00           11.00
math_thr                    5.1K            0.00            5.5K            0.00            7.6K            0.00            7.3K            0.00            7.7K            0.00            7.2K            0.00            7.0K            0.00            7.4K            0.00            7.6K            0.00            8.0K            0.00            7.4K            0.00            7.0K            0.00            6.0K            0.00            4.8K            0.00            4.8K            0.00            5.0K            0.00            4.7K            0.00            4.5K            0.00            5.0K            0.00            6.8K            0.00
dram_rd_B                811.29M         715.60M           1.31G           1.49G         904.61M         717.53M         723.01M         716.60M         720.82M         834.24M         826.25M         834.24M         947.38M         927.67M         855.84M         756.01M         849.01M         866.08M         716.56M         715.67M         785.31M         715.55M         723.22M         717.33M           1.96G           1.76G         825.67M         825.89M         717.28M         718.20M         715.45M         715.37M         825.97M         825.86M         715.31M         715.43M         715.36M         715.33M         833.90M         716.58M
dram_wr_B                  5.65G           5.64G           5.64G           5.66G           5.66G           5.64G           5.64G           5.64G           5.64G           5.65G           5.65G           5.64G           5.65G           5.65G           5.65G           5.65G           5.65G           5.65G           5.64G           5.64G           5.65G           5.64G           1.85G           1.85G           5.66G           5.66G           5.64G           5.64G           5.65G           5.65G           4.97G           4.97G           5.64G           5.64G           5.64G           5.64G           5.64G           5.64G           1.86G           1.85G
dram_rd_sec               25.35M          22.36M          40.83M          46.64M          28.27M          22.42M          22.59M          22.39M          22.53M          26.07M          25.82M          26.07M          29.61M          28.99M          26.74M          23.63M          26.53M          27.06M          22.39M          22.36M          24.54M          22.36M          22.60M          22.42M          61.25M          54.88M          25.80M          25.81M          22.41M          22.44M          22.36M          22.36M          25.81M          25.81M          22.35M          22.36M          22.36M          22.35M          26.06M          22.39M
dram_wr_sec              176.46M         176.32M         176.39M         176.81M         176.74M         176.38M         176.37M         176.36M         176.40M         176.44M         176.48M         176.39M         176.51M         176.50M         176.61M         176.49M         176.63M         176.69M         176.39M         176.38M         176.50M         176.38M          57.96M          57.88M         176.92M         176.82M         176.38M         176.38M         176.48M         176.48M         155.26M         155.26M         176.38M         176.38M         176.34M         176.33M         176.34M         176.34M          58.14M          57.85M
dram_pct                   28.85           32.85           30.44           32.36           30.02           33.29           30.82           33.22           30.98           31.22           29.63           31.61           29.75           31.11           30.00           32.22           29.97           31.74           30.62           32.86           29.90           32.89           12.27           13.72           32.19           33.67           28.24           31.00           29.19           32.64           25.05           27.16           28.22           30.81           29.48           32.58           29.39           32.58           12.39           13.49
lts_pct                    46.12           53.26           45.39           46.82           48.82           55.37           50.70           54.56           50.39           49.36           47.59           49.24           46.40           47.92           48.06           52.16           49.03           50.84           49.87           53.20           47.99           53.24           58.94           61.94           45.27           48.27           40.75           44.71           49.50           54.72           43.70           47.43           40.71           44.44           47.39           52.59           47.18           52.67           46.77           53.39
lts_sec                  763.71M         764.54M         785.29M         788.81M         808.54M         807.85M         780.59M         787.86M         766.34M         757.52M         766.28M         747.89M         762.41M         759.55M         778.91M         778.41M         804.09M         788.97M         763.94M         766.12M         763.35M         764.49M         865.75M         843.59M         827.50M         821.40M         657.72M         653.53M         810.60M         809.70M         734.02M         731.43M         657.24M         655.34M         751.51M         762.77M         755.03M         764.66M         756.41M         755.29M
lts_rd_sec               493.73M         495.57M         515.20M         519.82M         538.55M         538.96M         510.65M         518.96M         496.39M         488.56M         496.26M         478.92M         492.42M         490.46M         508.98M         509.52M         534.18M         520.11M         493.99M         497.21M         493.44M         495.57M         509.33M         521.68M         557.53M         552.51M         384.84M         383.33M         540.57M         540.65M         462.75M         461.40M         384.33M         384.52M         481.59M         493.92M         485.17M         495.84M         485.63M         484.40M
lts_wr_sec               269.45M         268.41M         269.46M         268.38M         269.49M         268.40M         269.44M         268.40M         269.45M         268.40M         269.45M         268.42M         269.45M         268.42M         269.42M         268.41M         269.44M         268.40M         269.44M         268.40M         269.43M         268.40M         353.60M         319.50M         269.45M         268.36M         269.41M         268.39M         269.43M         268.39M         269.43M         268.40M         269.46M         268.40M         269.47M         268.41M         269.43M         268.39M         269.44M         268.42M
lts_hit                    58.31           59.25           56.75           55.48           60.50           61.18           60.06           60.08           59.39           58.55           59.57           57.18           57.95           56.66           58.91           59.23           60.42           59.53           59.14           58.94           58.47           59.03           83.68           83.12           55.36           56.13           52.57           52.69           62.79           62.66           60.68           61.14           52.58           52.60           59.04           59.11           58.64           59.26           80.51           81.90
l1tex_pct                  52.69           60.66           50.24           52.91           54.79           61.62           56.93           61.40           56.65           58.98           53.53           57.54           53.56           54.95           54.26           58.45           54.62           57.95           56.72           60.73           54.81           60.57           69.56           72.41           49.37           52.59           51.65           56.47           53.75           60.23           52.08           56.24           51.60           56.36           54.55           60.17           54.66           60.27           54.17           61.68
sm_pct                     60.70           68.45           57.45           59.52           63.30           69.59           65.63           69.32           65.28           66.55           61.45           64.93           61.32           61.95           62.37           65.93           63.06           65.34           65.32           68.50           62.89           68.33           63.72           69.68           55.78           58.59           59.16           63.74           62.36           68.24           59.54           63.45           59.12           63.54           62.65           67.74           62.81           67.88           62.68           69.84
shared_pct                 56.24           65.00           53.44           56.52           58.58           66.09           60.83           65.86           60.56           63.17           57.13           61.56           57.14           58.79           57.96           62.67           58.40           62.12           60.59           65.10           58.53           64.93           60.02           67.65           52.69           56.30           54.96           60.27           57.56           64.64           55.36           60.01           54.91           60.14           58.14           64.39           58.26           64.51           57.89           66.06
lsu_pct                     3.39            3.32            3.22            2.89            3.53            3.38            3.66            3.37            3.65            3.23            3.44            3.15            3.44            3.01            3.49            3.20            3.52            3.18            3.65            3.33            3.53            3.32            4.50            4.07            3.17            2.88            3.31            3.08            3.47            3.30            3.34            3.07            3.31            3.07            3.50            3.29            3.51            3.30            3.49            3.38
miorq_rd_pct               10.74           12.01           10.18           10.45           11.15           12.24           11.57           12.20           11.51           11.72           10.86           11.43           10.87           10.91           11.04           11.61           11.11           11.51           11.52           12.06           11.15           12.03           14.55           14.68            9.95           10.36           10.48           11.16           11.03           11.93           10.57           11.11           10.47           11.13           11.09           11.90           11.11           11.92           11.01           12.18
