N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,BATCH_EPILOGUE,GELU_VECTOR_WIDTH,STORE_TIMING,EPILOGUE_LOOP,STS_WIDTH,EPI_SYNC,NUM_PASSES_PARAM,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,32,0,0,255,0,225.0,1.471,2976.69,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,16,0,0,255,0,225.0,1.472,2974.89,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,0,0,16,0,0,255,0,225.0,1.473,2974.41,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,16,0,0,255,0,225.0,1.473,2973.96,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,32,0,0,255,0,225.0,1.473,2973.67,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,32,0,0,255,0,225.0,1.474,2971.98,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,0,0,16,0,0,255,0,225.0,1.474,2971.93,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,32,0,0,255,0,225.0,1.474,2972.03,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,0,0,16,0,0,255,0,225.0,1.474,2971.0,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,16,0,0,255,0,225.0,1.474,2971.25,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,0,0,16,0,0,255,0,225.0,1.474,2971.28,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,16,0,0,255,0,225.0,1.474,2971.19,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,32,0,0,255,0,225.0,1.474,2970.92,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,0,0,16,0,0,255,0,225.0,1.474,2971.6,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,0,0,16,0,0,255,0,225.0,1.475,2969.18,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,32,0,0,255,0,225.0,1.48,2960.1,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,16,0,0,255,0,225.0,1.48,2958.66,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,32,0,0,255,0,225.0,1.481,2956.95,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,0,32,0,0,16,0,0,255,0,225.0,1.481,2956.58,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,16,0,0,255,0,225.0,1.482,2955.27,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,0,32,0,0,16,0,0,255,0,225.0,1.483,2954.21,OK,-DINTERLEAVE_STRATEGY=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,32,0,0,255,0,225.0,1.493,2932.86,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,1,0,16,0,0,255,0,225.0,1.493,2933.51,OK,-DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,1,0,16,0,0,255,0,225.0,1.494,2931.72,OK,-DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,16,0,0,255,0,225.0,1.494,2931.03,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,32,0,0,255,0,225.0,1.494,2931.06,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,16,0,0,255,0,225.0,1.494,2932.19,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,16,0,0,255,0,225.0,1.495,2929.07,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,1,32,1,0,32,0,0,255,0,225.0,1.496,2928.25,OK,-DBATCH_EPILOGUE=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DSTS_WIDTH=32 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,1,0,16,0,0,255,0,225.0,1.496,2928.46,OK,-DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,1,1,16,0,0,224,0,225.0,1.498,2924.62,OK,-DEPILOGUE_LOOP=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,1,0,32,1,1,16,0,0,224,0,225.0,1.498,2923.92,OK,-DEPILOGUE_LOOP=1 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=1
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,32,0,4,255,0,225.0,1.502,2916.08,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,0,32,1,0,16,0,4,255,0,225.0,1.503,2913.77,OK,-DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,1,0,16,0,4,255,0,225.0,1.503,2913.53,OK,-DBATCH_EPILOGUE=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,1,0,32,0,4,255,0,225.0,1.504,2911.72,OK,-DBATCH_EPILOGUE=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTORE_TIMING=1 -DSTS_WIDTH=32 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,0,32,0,0,16,0,4,255,0,225.0,1.504,2912.45,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,1,32,0,0,32,0,4,255,0,225.0,1.505,2911.02,OK,-DBATCH_EPILOGUE=1 -DINTERLEAVE_STRATEGY=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSTS_WIDTH=32 -DTMA_RESIDUAL=2
5,4,1,0,32,100,2,1,1,5,0,0,0,0,0,2,0,32,0,0,16,0,4,255,0,225.0,1.506,2907.85,OK,-DINTERLEAVE_STRATEGY=1 -DNUM_PASSES_PARAM=4 -DN_STAGES=5 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DTMA_RESIDUAL=2
