Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,009.0 |    26,809,712 | 1334380.4% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,288.9 |     165,800.0 |    530.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,684,487 |    47,857,876 |    170.6% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,224.2 |       6,739.6 |     59.5% | warp
dram__sectors_read.sum                                                 |   134,141,168 |   209,358,368 |     56.1% | sector
smsp__inst_executed.sum                                                |    70,337,032 |   101,894,968 |     44.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         39.67 |         57.00 |     43.7% | %
lts__t_sector_hit_rate.pct                                             |         56.72 |         45.73 |    -19.4% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,472,558 |    19,581,553 |     18.9% | 
smsp__warps_issue_stalled_wait.avg                                     |     332,178.5 |     384,498.4 |     15.8% | warp
launch__registers_per_thread                                           |         111.0 |         126.0 |     13.5% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,426,653 |     2,160,618 |    -11.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,350.0 |      21,801.8 |    -10.5% | warp
lts__t_sectors_op_read.sum                                             |   620,449,612 |   678,361,615 |      9.3% | sector
lts__t_sectors.sum                                                     |   688,529,667 |   746,597,255 |      8.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,374.4 |       2,221.6 |     -6.4% | warp
