Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,940.1 |       2,221.6 |    -24.4% | warp
dram__sectors_read.sum                                                 |   173,567,400 |   209,358,368 |     20.6% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      18,585.6 |      21,801.8 |     17.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       7,844.7 |       6,739.6 |    -14.1% | warp
lts__t_sectors_op_read.sum                                             |   607,586,087 |   678,361,615 |     11.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     186,714.4 |     165,800.0 |    -11.2% | warp
lts__t_sectors.sum                                                     |   675,703,777 |   746,597,255 |     10.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    29,333,373 |    26,809,712 |     -8.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,039,037 |     2,160,618 |      6.0% | warp
