Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,009.0 |     451,020.0 |  22350.0% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.61 |       3,538.3 |  19992.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,374.4 |      28,002.0 |   1079.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,288.9 |     204,354.3 |    677.3% | warp
launch__registers_per_thread                                           |         111.0 |         255.0 |    129.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      24,350.0 |         224.3 |    -99.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     281,366.2 |      64,878.2 |    -76.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     332,178.5 |     188,316.7 |    -43.3% | warp
dram__sectors_read.sum                                                 |   134,141,168 |    92,108,392 |    -31.3% | sector
smsp__inst_executed.sum                                                |    70,337,032 |    89,717,864 |     27.6% | inst
smsp__warps_issue_stalled_not_selected.avg                             |       4,224.2 |       4,803.7 |     13.7% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,426,653 |     2,260,240 |     -6.9% | warp
lts__t_sectors_op_read.sum                                             |   620,449,612 |   582,857,568 |     -6.1% | sector
lts__t_sectors.sum                                                     |   688,529,667 |   650,359,232 |     -5.5% | sector
