Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.64 |       3,747.8 |  21146.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,527.4 |      21,883.8 |    235.3% | warp
launch__registers_per_thread                                           |         126.0 |         252.0 |    100.0% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      24,108.3 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     280,368.1 |      31,081.8 |    -88.9% | warp
smsp__inst_executed.sum                                                |   102,909,609 |   163,088,468 |     58.5% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    25,973,407 |    37,901,487 |     45.9% | 
smsp__warps_issue_stalled_wait.avg                                     |     389,790.3 |     228,117.0 |    -41.5% | warp
dram__sectors_read.sum                                                 |   220,178,568 |   133,766,168 |    -39.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         58.45 |         41.67 |    -28.7% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,653,767 |    60,382,455 |     26.7% | 
lts__t_sector_hit_rate.pct                                             |         44.24 |         55.59 |     25.7% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,226,002 |     2,725,847 |     22.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,131.3 |     136,092.7 |    -17.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,217.6 |       2,545.9 |     14.8% | warp
lts__t_sectors_op_read.sum                                             |   687,143,051 |   617,591,129 |    -10.1% | sector
lts__t_sectors.sum                                                     |   756,006,586 |   684,869,886 |     -9.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    20,161,151 |    19,034,641 |     -5.6% | 
